1D Network settings: o=[ 1.8 12.0 ] nConns=7 nHidden=13 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.02360,0.02376,   7,  13
2,1,0.01391,0.01837,   7,  13
3,1,0.00125,0.02261,   7,  13
4,1,0.00613,0.01015,   7,  13
5,1,0.00695,0.00070,   7,  13
6,1,0.02228,0.01159,   7,  13
7,1,0.00620,0.00570,   7,  13
8,1,0.00776,0.01651,   7,  13
9,1,0.01416,0.01594,   7,  13
10,1,0.00707,0.02212,   7,  13
11,1,0.01684,0.02700,   7,  13
12,1,0.00261,0.00683,   7,  13
13,1,0.00664,0.01095,   7,  13
14,1,0.01101,0.00753,   7,  13
15,1,0.03223,0.01873,   7,  13
16,1,0.00245,0.00475,   7,  13
17,1,0.00887,0.01844,   7,  13
18,1,0.04005,0.00364,   7,  13
19,1,0.00916,0.00528,   7,  13
20,1,0.00750,0.01868,   7,  13
21,1,0.01959,0.02152,   7,  13
22,1,0.00594,0.00354,   7,  13
23,1,0.01191,0.01188,   7,  13
24,1,0.00554,0.01949,   7,  13
25,1,0.00604,0.02924,   7,  13
26,1,0.01328,0.01690,   7,  13
27,1,0.02672,0.01270,   7,  13
28,1,0.01498,0.01345,   7,  13
29,1,0.01005,0.01625,   7,  13
30,1,0.00435,0.00926,   7,  13
31,1,0.00741,0.01355,   7,  13
32,1,0.02403,0.01488,   7,  13
33,1,0.01034,0.00756,   7,  13
34,1,0.02184,0.01391,   7,  13
35,1,0.00832,0.00245,   7,  13
36,1,0.00871,0.01136,   7,  13
37,1,0.00784,0.01588,   7,  13
38,1,0.02240,0.00248,   7,  13
39,1,0.01335,0.02113,   7,  13
40,1,0.02405,0.01183,   7,  13
41,1,0.00710,0.00372,   7,  13
42,1,0.01556,0.00442,   7,  13
43,1,0.01086,0.02047,   7,  13
44,1,0.00908,0.02478,   7,  13
45,1,0.00602,0.00783,   7,  13
46,1,0.01547,0.00754,   7,  13
47,1,0.00800,0.01246,   7,  13
48,1,0.00571,0.01286,   7,  13
49,1,0.01476,0.01333,   7,  13
50,1,0.00186,0.02006,   7,  13
51,1,0.01528,0.01140,   7,  13
52,1,0.03129,0.01360,   7,  13
53,1,0.00646,0.00842,   7,  13
54,1,0.01161,0.00594,   7,  13
55,1,0.00658,0.00633,   7,  13
56,1,0.00754,0.00537,   7,  13
57,1,0.00974,0.02618,   7,  13
58,1,0.01028,0.02425,   7,  13
59,1,0.00696,0.00771,   7,  13
60,1,0.00593,0.00799,   7,  13
61,1,0.01298,0.00703,   7,  13
62,1,0.00823,0.01222,   7,  13
63,1,0.03050,0.00964,   7,  13
64,1,0.00483,0.01724,   7,  13
65,1,0.00717,0.01277,   7,  13
66,1,0.00830,0.01063,   7,  13
67,1,0.01676,0.00540,   7,  13
68,1,0.00890,0.02764,   7,  13
1,2,0.01116,0.02562,   7,  13
2,2,0.00916,0.02790,   7,  13
3,2,0.00911,0.06963,   7,  13
4,2,0.00664,0.01343,   7,  13
5,2,0.00733,0.01920,   7,  13
6,2,0.01312,0.03750,   7,  13
7,2,0.00973,0.01323,   7,  13
8,2,0.00684,0.00884,   7,  13
9,2,0.01273,0.01188,   7,  13
10,2,0.01179,0.03478,   7,  13
11,2,0.01253,0.03527,   7,  13
12,2,0.01003,0.02773,   7,  13
13,2,0.01170,0.04204,   7,  13
14,2,0.00201,0.03373,   7,  13
15,2,0.00980,0.01899,   7,  13
16,2,0.01331,0.01272,   7,  13
17,2,0.02020,0.02385,   7,  13
18,2,0.00276,0.01363,   7,  13
19,2,0.01000,0.02538,   7,  13
20,2,0.00678,0.04250,   7,  13
21,2,0.00523,0.01141,   7,  13
22,2,0.00314,0.00419,   7,  13
23,2,0.00511,0.01176,   7,  13
24,2,0.00625,0.00857,   7,  13
25,2,0.01012,0.01688,   7,  13
26,2,0.01687,0.02580,   7,  13
27,2,0.00583,0.02353,   7,  13
28,2,0.00884,0.05485,   7,  13
29,2,0.00534,0.01158,   7,  13
30,2,0.00667,0.00889,   7,  13
31,2,0.00630,0.02809,   7,  13
32,2,0.00893,0.01360,   7,  13
33,2,0.00397,0.02098,   7,  13
34,2,0.00751,0.00980,   7,  13
35,2,0.02521,0.03956,   7,  13
36,2,0.01816,0.02445,   7,  13
37,2,0.02508,0.01826,   7,  13
38,2,0.00728,0.00517,   7,  13
39,2,0.00281,0.01740,   7,  13
40,2,0.01214,0.00997,   7,  13
41,2,0.01396,0.03435,   7,  13
42,2,0.00241,0.01510,   7,  13
43,2,0.01396,0.03070,   7,  13
44,2,0.01477,0.03649,   7,  13
45,2,0.00296,0.01984,   7,  13
46,2,0.00386,0.02711,   7,  13
47,2,0.01584,0.02678,   7,  13
48,2,0.00772,0.01909,   7,  13
49,2,0.01959,0.03115,   7,  13
50,2,0.00353,0.02626,   7,  13
51,2,0.00571,0.00927,   7,  13
52,2,0.01973,0.03116,   7,  13
53,2,0.00729,0.03091,   7,  13
54,2,0.00410,0.02087,   7,  13
55,2,0.01136,0.03186,   7,  13
56,2,0.00351,0.02768,   7,  13
57,2,0.01036,0.02233,   7,  13
58,2,0.00524,0.09600,   7,  13
59,2,0.00957,0.01748,   7,  13
60,2,0.01277,0.03172,   7,  13
61,2,0.01196,0.02243,   7,  13
62,2,0.00722,0.01402,   7,  13
63,2,0.00416,0.01054,   7,  13
64,2,0.00646,0.00952,   7,  13
65,2,0.00776,0.02262,   7,  13
66,2,0.00434,0.01154,   7,  13
67,2,0.00903,0.05631,   7,  13
68,2,0.01046,0.00267,   7,  13
