2D Network settings: o=[ 4.0 18.0 ] nConns=40 nHidden=28 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.03806,0.03123,  40,  28
2,1,0.06000,0.02198,  40,  28
3,1,0.04792,0.03387,  40,  28
4,1,0.05230,0.02834,  40,  28
5,1,0.03496,0.04145,  40,  28
6,1,0.02782,0.04742,  40,  28
7,1,0.03110,0.03550,  40,  28
8,1,0.03613,0.03968,  40,  28
9,1,0.04333,0.03185,  40,  28
10,1,0.02846,0.03585,  40,  28
11,1,0.04487,0.02698,  40,  28
12,1,0.03320,0.03606,  40,  28
13,1,0.03275,0.03416,  40,  28
14,1,0.03162,0.03598,  40,  28
15,1,0.03278,0.03482,  40,  28
16,1,0.05390,0.02295,  40,  28
17,1,0.02590,0.03814,  40,  28
18,1,0.03648,0.03096,  40,  28
19,1,0.04388,0.02368,  40,  28
20,1,0.01998,0.05334,  40,  28
21,1,0.03581,0.03009,  40,  28
22,1,0.04508,0.03245,  40,  28
23,1,0.03537,0.03498,  40,  28
24,1,0.02034,0.04926,  40,  28
25,1,0.03310,0.03044,  40,  28
26,1,0.06449,0.02632,  40,  28
27,1,0.02878,0.04168,  40,  28
28,1,0.04561,0.03704,  40,  28
29,1,0.04143,0.03656,  40,  28
30,1,0.04183,0.02870,  40,  28
31,1,0.04205,0.02974,  40,  28
32,1,0.04046,0.02491,  40,  28
33,1,0.05024,0.02898,  40,  28
34,1,0.03025,0.03965,  40,  28
35,1,0.02684,0.05110,  40,  28
36,1,0.04557,0.03095,  40,  28
37,1,0.03923,0.04116,  40,  28
38,1,0.03724,0.03373,  40,  28
39,1,0.03273,0.03767,  40,  28
40,1,0.03337,0.03394,  40,  28
41,1,0.04098,0.03346,  40,  28
42,1,0.03763,0.03831,  40,  28
43,1,0.03215,0.03934,  40,  28
44,1,0.05196,0.02318,  40,  28
45,1,0.03221,0.03565,  40,  28
46,1,0.03140,0.04554,  40,  28
47,1,0.02593,0.05163,  40,  28
48,1,0.03159,0.04716,  40,  28
49,1,0.02126,0.05384,  40,  28
50,1,0.04514,0.03240,  40,  28
51,1,0.04576,0.03652,  40,  28
52,1,0.03522,0.03791,  40,  28
53,1,0.05082,0.02708,  40,  28
54,1,0.04102,0.02924,  40,  28
55,1,0.03587,0.03736,  40,  28
56,1,0.03464,0.04434,  40,  28
57,1,0.03469,0.04562,  40,  28
58,1,0.03618,0.04893,  40,  28
59,1,0.04285,0.03222,  40,  28
60,1,0.03307,0.03882,  40,  28
61,1,0.04424,0.03395,  40,  28
62,1,0.03112,0.03617,  40,  28
63,1,0.02675,0.05255,  40,  28
64,1,0.04879,0.02396,  40,  28
65,1,0.03474,0.03410,  40,  28
66,1,0.03274,0.03690,  40,  28
67,1,0.03673,0.04472,  40,  28
68,1,0.03112,0.04088,  40,  28
1,2,0.03164,0.04699,  40,  28
2,2,0.03290,0.04128,  40,  28
3,2,0.02545,0.04740,  40,  28
4,2,0.03717,0.04102,  40,  28
5,2,0.02204,0.07225,  40,  28
6,2,0.02095,0.06904,  40,  28
7,2,0.03089,0.04472,  40,  28
8,2,0.02788,0.05974,  40,  28
9,2,0.01787,0.07371,  40,  28
10,2,0.02507,0.05501,  40,  28
11,2,0.02646,0.04164,  40,  28
12,2,0.03709,0.04634,  40,  28
13,2,0.01699,0.05783,  40,  28
14,2,0.02963,0.04284,  40,  28
15,2,0.03994,0.04411,  40,  28
16,2,0.03674,0.05065,  40,  28
17,2,0.01739,0.06322,  40,  28
18,2,0.02511,0.04677,  40,  28
19,2,0.02999,0.04826,  40,  28
20,2,0.04069,0.03548,  40,  28
21,2,0.03318,0.04838,  40,  28
22,2,0.02723,0.04478,  40,  28
23,2,0.03302,0.04397,  40,  28
24,2,0.02525,0.05375,  40,  28
25,2,0.01776,0.06485,  40,  28
26,2,0.02743,0.05131,  40,  28
27,2,0.02642,0.05404,  40,  28
28,2,0.01933,0.05813,  40,  28
29,2,0.02653,0.06157,  40,  28
30,2,0.04007,0.04369,  40,  28
31,2,0.02199,0.05381,  40,  28
32,2,0.02243,0.05452,  40,  28
33,2,0.02875,0.04972,  40,  28
34,2,0.01707,0.06620,  40,  28
35,2,0.03925,0.04534,  40,  28
36,2,0.03440,0.04597,  40,  28
37,2,0.01996,0.06019,  40,  28
38,2,0.02698,0.06121,  40,  28
39,2,0.01811,0.05109,  40,  28
40,2,0.02699,0.06007,  40,  28
41,2,0.01836,0.05411,  40,  28
42,2,0.03896,0.04566,  40,  28
43,2,0.03070,0.04293,  40,  28
44,2,0.03089,0.04593,  40,  28
45,2,0.02313,0.05421,  40,  28
46,2,0.02253,0.05698,  40,  28
47,2,0.03331,0.05073,  40,  28
48,2,0.03027,0.04707,  40,  28
49,2,0.02648,0.06870,  40,  28
50,2,0.04089,0.04717,  40,  28
51,2,0.03442,0.03335,  40,  28
52,2,0.04728,0.04042,  40,  28
53,2,0.02684,0.05133,  40,  28
54,2,0.01901,0.06804,  40,  28
55,2,0.02567,0.05706,  40,  28
56,2,0.01908,0.07371,  40,  28
57,2,0.02007,0.05972,  40,  28
58,2,0.02939,0.05477,  40,  28
59,2,0.02345,0.04998,  40,  28
60,2,0.01946,0.06925,  40,  28
61,2,0.03730,0.03682,  40,  28
62,2,0.02638,0.05757,  40,  28
63,2,0.02796,0.05524,  40,  28
64,2,0.03090,0.04723,  40,  28
65,2,0.02674,0.05417,  40,  28
66,2,0.02886,0.04658,  40,  28
67,2,0.02725,0.04352,  40,  28
68,2,0.03423,0.05257,  40,  28
