2D Network settings: o=[ 4.0 18.0 ] nConns=120 nHidden=24 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.03035,0.04142, 120,  24
2,1,0.02958,0.03842, 120,  24
3,1,0.03102,0.03443, 120,  24
4,1,0.03007,0.04390, 120,  24
5,1,0.03067,0.05197, 120,  24
6,1,0.04216,0.04626, 120,  24
7,1,0.03406,0.03897, 120,  24
8,1,0.02403,0.04116, 120,  24
9,1,0.05368,0.02644, 120,  24
10,1,0.03956,0.03666, 120,  24
11,1,0.03224,0.03655, 120,  24
12,1,0.02275,0.03189, 120,  24
13,1,0.04116,0.02728, 120,  24
14,1,0.04436,0.02132, 120,  24
15,1,0.03974,0.02437, 120,  24
16,1,0.04222,0.02350, 120,  24
17,1,0.03615,0.04718, 120,  24
18,1,0.03952,0.03535, 120,  24
19,1,0.04251,0.03638, 120,  24
20,1,0.02629,0.05029, 120,  24
21,1,0.03334,0.03606, 120,  24
22,1,0.03902,0.03341, 120,  24
23,1,0.04480,0.02654, 120,  24
24,1,0.05337,0.01856, 120,  24
25,1,0.06171,0.04337, 120,  24
26,1,0.04656,0.03417, 120,  24
27,1,0.04042,0.04699, 120,  24
28,1,0.04188,0.03173, 120,  24
29,1,0.02875,0.04636, 120,  24
30,1,0.03176,0.04521, 120,  24
31,1,0.03125,0.03977, 120,  24
32,1,0.02883,0.04381, 120,  24
33,1,0.03525,0.02139, 120,  24
34,1,0.03106,0.04100, 120,  24
35,1,0.04712,0.02534, 120,  24
36,1,0.04193,0.03271, 120,  24
37,1,0.04077,0.03895, 120,  24
38,1,0.05367,0.02354, 120,  24
39,1,0.02948,0.03890, 120,  24
40,1,0.02737,0.03805, 120,  24
41,1,0.03109,0.03692, 120,  24
42,1,0.02288,0.04438, 120,  24
43,1,0.03611,0.03260, 120,  24
44,1,0.03068,0.04075, 120,  24
45,1,0.04320,0.03598, 120,  24
46,1,0.03448,0.03373, 120,  24
47,1,0.03651,0.03802, 120,  24
48,1,0.03304,0.03301, 120,  24
49,1,0.03569,0.04617, 120,  24
50,1,0.04255,0.03264, 120,  24
51,1,0.04338,0.03038, 120,  24
52,1,0.03621,0.03744, 120,  24
53,1,0.04723,0.02402, 120,  24
54,1,0.03677,0.03193, 120,  24
55,1,0.03481,0.02276, 120,  24
56,1,0.04618,0.03163, 120,  24
57,1,0.04779,0.02404, 120,  24
58,1,0.03886,0.03428, 120,  24
59,1,0.04964,0.02509, 120,  24
60,1,0.03464,0.03768, 120,  24
61,1,0.05972,0.03644, 120,  24
62,1,0.04359,0.04121, 120,  24
63,1,0.03865,0.03861, 120,  24
64,1,0.02454,0.06334, 120,  24
65,1,0.03851,0.03755, 120,  24
66,1,0.02689,0.05203, 120,  24
67,1,0.03912,0.03563, 120,  24
68,1,0.02577,0.03385, 120,  24
1,2,0.03036,0.03417, 120,  24
2,2,0.03856,0.03922, 120,  24
3,2,0.03289,0.04846, 120,  24
4,2,0.03600,0.02814, 120,  24
5,2,0.04150,0.02884, 120,  24
6,2,0.03199,0.03301, 120,  24
7,2,0.02881,0.04522, 120,  24
8,2,0.03309,0.03775, 120,  24
9,2,0.02698,0.05006, 120,  24
10,2,0.04199,0.04669, 120,  24
11,2,0.01692,0.05879, 120,  24
12,2,0.03929,0.03482, 120,  24
13,2,0.04794,0.02780, 120,  24
14,2,0.03554,0.03491, 120,  24
15,2,0.03176,0.02488, 120,  24
16,2,0.03224,0.03711, 120,  24
17,2,0.02688,0.04066, 120,  24
18,2,0.02617,0.04577, 120,  24
19,2,0.04028,0.02903, 120,  24
20,2,0.02775,0.04459, 120,  24
21,2,0.02274,0.04937, 120,  24
22,2,0.03252,0.03497, 120,  24
23,2,0.02869,0.03149, 120,  24
24,2,0.03602,0.03928, 120,  24
25,2,0.02865,0.03892, 120,  24
26,2,0.03273,0.04979, 120,  24
27,2,0.02335,0.03401, 120,  24
28,2,0.04507,0.02399, 120,  24
29,2,0.03918,0.02413, 120,  24
30,2,0.02190,0.05045, 120,  24
31,2,0.04217,0.03806, 120,  24
32,2,0.04886,0.02281, 120,  24
33,2,0.01866,0.04740, 120,  24
34,2,0.03407,0.03610, 120,  24
35,2,0.02674,0.05316, 120,  24
36,2,0.02730,0.04610, 120,  24
37,2,0.03011,0.04172, 120,  24
38,2,0.02135,0.05236, 120,  24
39,2,0.03402,0.02539, 120,  24
40,2,0.03210,0.04913, 120,  24
41,2,0.05037,0.02896, 120,  24
42,2,0.02596,0.04119, 120,  24
43,2,0.02926,0.03317, 120,  24
44,2,0.03743,0.05213, 120,  24
45,2,0.02991,0.04959, 120,  24
46,2,0.03022,0.04563, 120,  24
47,2,0.03137,0.03461, 120,  24
48,2,0.04184,0.03953, 120,  24
49,2,0.03905,0.02952, 120,  24
50,2,0.04164,0.02224, 120,  24
51,2,0.05020,0.03048, 120,  24
52,2,0.02404,0.04504, 120,  24
53,2,0.02706,0.03742, 120,  24
54,2,0.03444,0.04739, 120,  24
55,2,0.02907,0.05046, 120,  24
56,2,0.03112,0.03208, 120,  24
57,2,0.03147,0.05187, 120,  24
58,2,0.03023,0.02717, 120,  24
59,2,0.04280,0.02842, 120,  24
60,2,0.02840,0.04351, 120,  24
61,2,0.02735,0.04657, 120,  24
62,2,0.03027,0.04833, 120,  24
63,2,0.04137,0.03566, 120,  24
64,2,0.04208,0.02839, 120,  24
65,2,0.03659,0.03994, 120,  24
66,2,0.04760,0.02467, 120,  24
67,2,0.04158,0.02549, 120,  24
68,2,0.03072,0.05297, 120,  24
