2D Network settings: o=[ 4.0 18.0 ] nConns=75 nHidden=28 trials=68

run,hemisphere,global_target,local_target
1,1,0.03710,0.03988,  75,  28
2,1,0.03320,0.04186,  75,  28
3,1,0.02880,0.03923,  75,  28
4,1,0.02692,0.03512,  75,  28
5,1,0.05891,0.01901,  75,  28
6,1,0.03562,0.03828,  75,  28
7,1,0.03877,0.03110,  75,  28
8,1,0.04113,0.02439,  75,  28
9,1,0.02048,0.04200,  75,  28
10,1,0.03434,0.04646,  75,  28
11,1,0.03042,0.04031,  75,  28
12,1,0.04173,0.03684,  75,  28
13,1,0.03255,0.03415,  75,  28
14,1,0.02822,0.03575,  75,  28
15,1,0.03448,0.02807,  75,  28
16,1,0.03935,0.02616,  75,  28
17,1,0.02671,0.04380,  75,  28
18,1,0.03350,0.03345,  75,  28
19,1,0.03581,0.02786,  75,  28
20,1,0.04220,0.04491,  75,  28
21,1,0.03519,0.03382,  75,  28
22,1,0.05977,0.02524,  75,  28
23,1,0.04798,0.02826,  75,  28
24,1,0.02633,0.04495,  75,  28
25,1,0.03229,0.04364,  75,  28
26,1,0.03333,0.03645,  75,  28
27,1,0.04367,0.02670,  75,  28
28,1,0.04054,0.03025,  75,  28
29,1,0.04011,0.02721,  75,  28
30,1,0.05484,0.02863,  75,  28
31,1,0.04220,0.02737,  75,  28
32,1,0.02839,0.04517,  75,  28
33,1,0.03548,0.03965,  75,  28
34,1,0.03439,0.04259,  75,  28
35,1,0.04465,0.03365,  75,  28
36,1,0.05286,0.02134,  75,  28
37,1,0.02408,0.04990,  75,  28
38,1,0.03141,0.03555,  75,  28
39,1,0.03437,0.03900,  75,  28
40,1,0.03033,0.05021,  75,  28
41,1,0.02382,0.05160,  75,  28
42,1,0.05915,0.02330,  75,  28
43,1,0.03891,0.02795,  75,  28
44,1,0.03138,0.04188,  75,  28
45,1,0.04040,0.03139,  75,  28
46,1,0.04438,0.02747,  75,  28
47,1,0.03735,0.04676,  75,  28
48,1,0.04129,0.03129,  75,  28
49,1,0.05087,0.02190,  75,  28
50,1,0.03755,0.04235,  75,  28
51,1,0.04076,0.03464,  75,  28
52,1,0.02705,0.04009,  75,  28
53,1,0.02334,0.04775,  75,  28
54,1,0.02953,0.04862,  75,  28
55,1,0.04764,0.03190,  75,  28
56,1,0.03215,0.03981,  75,  28
57,1,0.03056,0.04490,  75,  28
58,1,0.03970,0.03125,  75,  28
59,1,0.03612,0.04726,  75,  28
60,1,0.04828,0.02804,  75,  28
61,1,0.03537,0.04745,  75,  28
62,1,0.01974,0.06316,  75,  28
63,1,0.04208,0.03108,  75,  28
64,1,0.03084,0.04823,  75,  28
65,1,0.04111,0.03383,  75,  28
66,1,0.03273,0.02948,  75,  28
67,1,0.04066,0.03564,  75,  28
68,1,0.03022,0.05576,  75,  28
1,2,0.02317,0.05233,  75,  28
2,2,0.02501,0.05086,  75,  28
3,2,0.04581,0.01310,  75,  28
4,2,0.03369,0.03995,  75,  28
5,2,0.02218,0.05528,  75,  28
6,2,0.02577,0.05180,  75,  28
7,2,0.02820,0.05011,  75,  28
8,2,0.02592,0.05149,  75,  28
9,2,0.03134,0.04333,  75,  28
10,2,0.02190,0.05432,  75,  28
11,2,0.02652,0.04713,  75,  28
12,2,0.03338,0.04273,  75,  28
13,2,0.03098,0.05537,  75,  28
14,2,0.02447,0.04757,  75,  28
15,2,0.03365,0.03624,  75,  28
16,2,0.02477,0.04479,  75,  28
17,2,0.03893,0.02857,  75,  28
18,2,0.02826,0.04216,  75,  28
19,2,0.03211,0.03505,  75,  28
20,2,0.01995,0.05618,  75,  28
21,2,0.02086,0.04273,  75,  28
22,2,0.02010,0.05360,  75,  28
23,2,0.02847,0.04530,  75,  28
24,2,0.03525,0.03247,  75,  28
25,2,0.03276,0.04106,  75,  28
26,2,0.03294,0.04400,  75,  28
27,2,0.03423,0.04752,  75,  28
28,2,0.02543,0.04443,  75,  28
29,2,0.02024,0.04045,  75,  28
30,2,0.02836,0.03713,  75,  28
31,2,0.01972,0.06170,  75,  28
32,2,0.04776,0.03986,  75,  28
33,2,0.04105,0.03362,  75,  28
34,2,0.03027,0.04151,  75,  28
35,2,0.03770,0.03388,  75,  28
36,2,0.02972,0.05017,  75,  28
37,2,0.03533,0.04901,  75,  28
38,2,0.01827,0.05341,  75,  28
39,2,0.02394,0.04963,  75,  28
40,2,0.04161,0.03855,  75,  28
41,2,0.03111,0.04865,  75,  28
42,2,0.02505,0.05672,  75,  28
43,2,0.03962,0.04140,  75,  28
44,2,0.02478,0.05090,  75,  28
45,2,0.03368,0.04577,  75,  28
46,2,0.02684,0.05625,  75,  28
47,2,0.02835,0.04951,  75,  28
48,2,0.02833,0.04646,  75,  28
49,2,0.03714,0.03370,  75,  28
50,2,0.02317,0.03919,  75,  28
51,2,0.03255,0.04070,  75,  28
52,2,0.03568,0.05050,  75,  28
53,2,0.02624,0.04530,  75,  28
54,2,0.03759,0.04754,  75,  28
55,2,0.03791,0.04785,  75,  28
56,2,0.01978,0.06633,  75,  28
57,2,0.02645,0.04557,  75,  28
58,2,0.03926,0.04257,  75,  28
59,2,0.03623,0.04734,  75,  28
60,2,0.01686,0.06596,  75,  28
61,2,0.01986,0.05815,  75,  28
62,2,0.02834,0.04967,  75,  28
63,2,0.01966,0.04365,  75,  28
64,2,0.03076,0.04106,  75,  28
65,2,0.02522,0.06350,  75,  28
66,2,0.02929,0.03537,  75,  28
67,2,0.03805,0.03901,  75,  28
68,2,0.03318,0.04364,  75,  28
