2D Network settings: o=[ 4.0 18.0 ] nConns=120 nHidden=22 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.05190,0.02179, 120,  22
2,1,0.02577,0.04848, 120,  22
3,1,0.06014,0.03313, 120,  22
4,1,0.04968,0.02837, 120,  22
5,1,0.04765,0.03222, 120,  22
6,1,0.03625,0.03604, 120,  22
7,1,0.04951,0.03252, 120,  22
8,1,0.04229,0.03839, 120,  22
9,1,0.03820,0.04604, 120,  22
10,1,0.03514,0.05065, 120,  22
11,1,0.02869,0.05955, 120,  22
12,1,0.03870,0.04209, 120,  22
13,1,0.04269,0.03136, 120,  22
14,1,0.02735,0.06037, 120,  22
15,1,0.03038,0.04261, 120,  22
16,1,0.02724,0.05381, 120,  22
17,1,0.04189,0.03150, 120,  22
18,1,0.05204,0.03671, 120,  22
19,1,0.02573,0.04765, 120,  22
20,1,0.04122,0.05239, 120,  22
21,1,0.02895,0.05496, 120,  22
22,1,0.05398,0.03446, 120,  22
23,1,0.04187,0.03916, 120,  22
24,1,0.03357,0.04769, 120,  22
25,1,0.05610,0.03136, 120,  22
26,1,0.03756,0.04265, 120,  22
27,1,0.04926,0.02667, 120,  22
28,1,0.04707,0.04144, 120,  22
29,1,0.05204,0.02195, 120,  22
30,1,0.05126,0.03437, 120,  22
31,1,0.04337,0.03544, 120,  22
32,1,0.05358,0.03129, 120,  22
33,1,0.03585,0.04998, 120,  22
34,1,0.03921,0.03600, 120,  22
35,1,0.03149,0.04623, 120,  22
36,1,0.02227,0.05766, 120,  22
37,1,0.03412,0.03227, 120,  22
38,1,0.03170,0.05442, 120,  22
39,1,0.05294,0.04114, 120,  22
40,1,0.03541,0.04297, 120,  22
41,1,0.04603,0.04653, 120,  22
42,1,0.03598,0.05299, 120,  22
43,1,0.04600,0.03830, 120,  22
44,1,0.03613,0.03991, 120,  22
45,1,0.02097,0.06905, 120,  22
46,1,0.03803,0.04695, 120,  22
47,1,0.03315,0.05105, 120,  22
48,1,0.05700,0.02621, 120,  22
49,1,0.04127,0.03000, 120,  22
50,1,0.03994,0.04285, 120,  22
51,1,0.03194,0.04957, 120,  22
52,1,0.03787,0.03813, 120,  22
53,1,0.01874,0.05721, 120,  22
54,1,0.04597,0.03094, 120,  22
55,1,0.03474,0.05259, 120,  22
56,1,0.05358,0.03931, 120,  22
57,1,0.03867,0.02565, 120,  22
58,1,0.03536,0.03555, 120,  22
59,1,0.03970,0.05056, 120,  22
60,1,0.04452,0.02455, 120,  22
61,1,0.04079,0.04429, 120,  22
62,1,0.04803,0.03999, 120,  22
63,1,0.02505,0.05133, 120,  22
64,1,0.06705,0.01757, 120,  22
65,1,0.02985,0.04401, 120,  22
66,1,0.05353,0.02385, 120,  22
67,1,0.03066,0.04730, 120,  22
68,1,0.04581,0.04344, 120,  22
1,2,0.03344,0.05137, 120,  22
2,2,0.03944,0.04811, 120,  22
3,2,0.03316,0.03545, 120,  22
4,2,0.02485,0.05365, 120,  22
5,2,0.04434,0.04391, 120,  22
6,2,0.03686,0.04825, 120,  22
7,2,0.05352,0.02896, 120,  22
8,2,0.02219,0.05676, 120,  22
9,2,0.04646,0.03165, 120,  22
10,2,0.03967,0.04928, 120,  22
11,2,0.02641,0.04611, 120,  22
12,2,0.03128,0.05357, 120,  22
13,2,0.02684,0.05188, 120,  22
14,2,0.03595,0.05190, 120,  22
15,2,0.02701,0.05505, 120,  22
16,2,0.04523,0.03632, 120,  22
17,2,0.03333,0.04943, 120,  22
18,2,0.02658,0.05153, 120,  22
19,2,0.04737,0.02500, 120,  22
20,2,0.02769,0.03889, 120,  22
21,2,0.04159,0.03671, 120,  22
22,2,0.03624,0.03965, 120,  22
23,2,0.04767,0.03747, 120,  22
24,2,0.03262,0.04973, 120,  22
25,2,0.02974,0.05178, 120,  22
26,2,0.02782,0.04741, 120,  22
27,2,0.02473,0.05278, 120,  22
28,2,0.03625,0.03203, 120,  22
29,2,0.03221,0.03916, 120,  22
30,2,0.06768,0.01676, 120,  22
31,2,0.03685,0.04316, 120,  22
32,2,0.03306,0.03965, 120,  22
33,2,0.05437,0.02907, 120,  22
34,2,0.04191,0.03540, 120,  22
35,2,0.04922,0.02648, 120,  22
36,2,0.03840,0.02722, 120,  22
37,2,0.03037,0.03737, 120,  22
38,2,0.02843,0.04263, 120,  22
39,2,0.02768,0.04949, 120,  22
40,2,0.02420,0.05587, 120,  22
41,2,0.03927,0.03380, 120,  22
42,2,0.03426,0.05477, 120,  22
43,2,0.03831,0.02266, 120,  22
44,2,0.04674,0.02693, 120,  22
45,2,0.04008,0.03232, 120,  22
46,2,0.04681,0.04225, 120,  22
47,2,0.04415,0.03459, 120,  22
48,2,0.04001,0.04752, 120,  22
49,2,0.03644,0.05136, 120,  22
50,2,0.04901,0.03993, 120,  22
51,2,0.03514,0.03942, 120,  22
52,2,0.03756,0.03848, 120,  22
53,2,0.05720,0.03095, 120,  22
54,2,0.02978,0.04602, 120,  22
55,2,0.03323,0.03393, 120,  22
56,2,0.03567,0.05220, 120,  22
57,2,0.03210,0.05568, 120,  22
58,2,0.03137,0.04902, 120,  22
59,2,0.04419,0.03972, 120,  22
60,2,0.05140,0.02710, 120,  22
61,2,0.04302,0.03364, 120,  22
62,2,0.03671,0.03423, 120,  22
63,2,0.04432,0.04299, 120,  22
64,2,0.02696,0.03369, 120,  22
65,2,0.02802,0.04576, 120,  22
66,2,0.03676,0.04396, 120,  22
67,2,0.04023,0.02149, 120,  22
68,2,0.02717,0.04625, 120,  22
