2D Network settings: o=[ 4.0 18.0 ] nConns=80 nHidden=24 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.02318,0.05737,  80,  24
2,1,0.03433,0.04088,  80,  24
3,1,0.04350,0.04308,  80,  24
4,1,0.03895,0.04149,  80,  24
5,1,0.03174,0.05579,  80,  24
6,1,0.02354,0.05068,  80,  24
7,1,0.03180,0.06302,  80,  24
8,1,0.03307,0.04119,  80,  24
9,1,0.03097,0.04152,  80,  24
10,1,0.03694,0.04516,  80,  24
11,1,0.04660,0.03961,  80,  24
12,1,0.02079,0.04749,  80,  24
13,1,0.06565,0.02951,  80,  24
14,1,0.03704,0.03645,  80,  24
15,1,0.02756,0.04742,  80,  24
16,1,0.04439,0.03309,  80,  24
17,1,0.03980,0.04581,  80,  24
18,1,0.03058,0.06356,  80,  24
19,1,0.05563,0.02773,  80,  24
20,1,0.05057,0.01705,  80,  24
21,1,0.04461,0.04305,  80,  24
22,1,0.05492,0.03725,  80,  24
23,1,0.04144,0.05667,  80,  24
24,1,0.06433,0.02080,  80,  24
25,1,0.02531,0.04751,  80,  24
26,1,0.05715,0.02579,  80,  24
27,1,0.03859,0.04527,  80,  24
28,1,0.04518,0.03334,  80,  24
29,1,0.05407,0.03551,  80,  24
30,1,0.05777,0.03248,  80,  24
31,1,0.03583,0.04238,  80,  24
32,1,0.02504,0.04743,  80,  24
33,1,0.02763,0.05486,  80,  24
34,1,0.03402,0.04500,  80,  24
35,1,0.02855,0.05280,  80,  24
36,1,0.03726,0.04604,  80,  24
37,1,0.03369,0.04187,  80,  24
38,1,0.02913,0.05656,  80,  24
39,1,0.01244,0.06979,  80,  24
40,1,0.03226,0.05121,  80,  24
41,1,0.03476,0.05417,  80,  24
42,1,0.05997,0.02760,  80,  24
43,1,0.03093,0.04557,  80,  24
44,1,0.04854,0.03042,  80,  24
45,1,0.03122,0.03017,  80,  24
46,1,0.02846,0.03596,  80,  24
47,1,0.02864,0.06013,  80,  24
48,1,0.02646,0.04850,  80,  24
49,1,0.05374,0.02660,  80,  24
50,1,0.03134,0.05783,  80,  24
51,1,0.04978,0.03600,  80,  24
52,1,0.03704,0.03037,  80,  24
53,1,0.02209,0.06514,  80,  24
54,1,0.02415,0.04549,  80,  24
55,1,0.05066,0.03525,  80,  24
56,1,0.04659,0.04618,  80,  24
57,1,0.01960,0.05683,  80,  24
58,1,0.04166,0.03289,  80,  24
59,1,0.03235,0.04681,  80,  24
60,1,0.02937,0.04087,  80,  24
61,1,0.03311,0.03635,  80,  24
62,1,0.04506,0.03139,  80,  24
63,1,0.04606,0.02572,  80,  24
64,1,0.03882,0.04046,  80,  24
65,1,0.04387,0.02898,  80,  24
66,1,0.02855,0.03697,  80,  24
67,1,0.03864,0.03541,  80,  24
68,1,0.04585,0.03656,  80,  24
1,2,0.02177,0.06194,  80,  24
2,2,0.03462,0.02667,  80,  24
3,2,0.02675,0.05183,  80,  24
4,2,0.03685,0.03851,  80,  24
5,2,0.02796,0.05132,  80,  24
6,2,0.04122,0.03677,  80,  24
7,2,0.04020,0.04609,  80,  24
8,2,0.03817,0.02872,  80,  24
9,2,0.02989,0.04016,  80,  24
10,2,0.03299,0.04337,  80,  24
11,2,0.03446,0.03240,  80,  24
12,2,0.02878,0.05577,  80,  24
13,2,0.02971,0.04523,  80,  24
14,2,0.02165,0.05481,  80,  24
15,2,0.02976,0.04181,  80,  24
16,2,0.03896,0.03036,  80,  24
17,2,0.03089,0.04299,  80,  24
18,2,0.02653,0.04900,  80,  24
19,2,0.03339,0.04063,  80,  24
20,2,0.02566,0.06220,  80,  24
21,2,0.02950,0.03962,  80,  24
22,2,0.04767,0.03016,  80,  24
23,2,0.02770,0.05111,  80,  24
24,2,0.03107,0.04461,  80,  24
25,2,0.03511,0.04921,  80,  24
26,2,0.03205,0.05309,  80,  24
27,2,0.02638,0.05831,  80,  24
28,2,0.03830,0.03904,  80,  24
29,2,0.03236,0.04895,  80,  24
30,2,0.04334,0.02779,  80,  24
31,2,0.02896,0.04771,  80,  24
32,2,0.03526,0.05366,  80,  24
33,2,0.03913,0.05225,  80,  24
34,2,0.04389,0.03074,  80,  24
35,2,0.04363,0.03379,  80,  24
36,2,0.04593,0.02811,  80,  24
37,2,0.03095,0.04465,  80,  24
38,2,0.03369,0.05032,  80,  24
39,2,0.02099,0.06025,  80,  24
40,2,0.02708,0.04507,  80,  24
41,2,0.02362,0.06234,  80,  24
42,2,0.04399,0.02901,  80,  24
43,2,0.04849,0.02637,  80,  24
44,2,0.03817,0.03218,  80,  24
45,2,0.03418,0.04822,  80,  24
46,2,0.04149,0.03652,  80,  24
47,2,0.03503,0.04243,  80,  24
48,2,0.03954,0.04542,  80,  24
49,2,0.02375,0.05838,  80,  24
50,2,0.03408,0.03255,  80,  24
51,2,0.03167,0.05572,  80,  24
52,2,0.02744,0.05009,  80,  24
53,2,0.03375,0.04523,  80,  24
54,2,0.04041,0.03251,  80,  24
55,2,0.04453,0.02915,  80,  24
56,2,0.02480,0.05230,  80,  24
57,2,0.03011,0.03839,  80,  24
58,2,0.03111,0.05253,  80,  24
59,2,0.02693,0.04509,  80,  24
60,2,0.02475,0.05704,  80,  24
61,2,0.05196,0.02470,  80,  24
62,2,0.02625,0.05529,  80,  24
63,2,0.04560,0.03546,  80,  24
64,2,0.04487,0.03635,  80,  24
65,2,0.04159,0.03267,  80,  24
66,2,0.03683,0.04186,  80,  24
67,2,0.04051,0.02838,  80,  24
68,2,0.03118,0.03870,  80,  24
