1D Network settings: o=[ 1.8 12.0 ] nConns=6 nHidden=12 trials=68

run,hemisphere,global_target,local_target
1,1,0.01686,0.01132,   6,  12
2,1,0.01633,0.01039,   6,  12
3,1,0.00351,0.01783,   6,  12
4,1,0.01682,0.01836,   6,  12
5,1,0.01182,0.03835,   6,  12
6,1,0.01508,0.01505,   6,  12
7,1,0.01185,0.02158,   6,  12
8,1,0.00792,0.00681,   6,  12
9,1,0.00567,0.01183,   6,  12
10,1,0.00189,0.03027,   6,  12
11,1,0.01672,0.01296,   6,  12
12,1,0.00743,0.00992,   6,  12
13,1,0.00813,0.00748,   6,  12
14,1,0.02123,0.01384,   6,  12
15,1,0.01096,0.01357,   6,  12
16,1,0.00743,0.00938,   6,  12
17,1,0.01617,0.02379,   6,  12
18,1,0.01172,0.01247,   6,  12
19,1,0.00836,0.01921,   6,  12
20,1,0.00834,0.01508,   6,  12
21,1,0.03063,0.01421,   6,  12
22,1,0.02178,0.04451,   6,  12
23,1,0.02329,0.01154,   6,  12
24,1,0.00234,0.01263,   6,  12
25,1,0.01180,0.02325,   6,  12
26,1,0.00861,0.01004,   6,  12
27,1,0.01975,0.01460,   6,  12
28,1,0.00855,0.02285,   6,  12
29,1,0.00236,0.01523,   6,  12
30,1,0.00956,0.00850,   6,  12
31,1,0.01225,0.01527,   6,  12
32,1,0.02027,0.02623,   6,  12
33,1,0.01327,0.00896,   6,  12
34,1,0.00798,0.00958,   6,  12
35,1,0.02132,0.03443,   6,  12
36,1,0.02769,0.00256,   6,  12
37,1,0.01170,0.01172,   6,  12
38,1,0.02747,0.02778,   6,  12
39,1,0.02414,0.01727,   6,  12
40,1,0.02761,0.00487,   6,  12
41,1,0.01505,0.00937,   6,  12
42,1,0.03441,0.01822,   6,  12
43,1,0.02843,0.01579,   6,  12
44,1,0.00787,0.00458,   6,  12
45,1,0.00827,0.00552,   6,  12
46,1,0.01467,0.01590,   6,  12
47,1,0.00368,0.01217,   6,  12
48,1,0.01686,0.01993,   6,  12
49,1,0.02150,0.01531,   6,  12
50,1,0.00539,0.02479,   6,  12
51,1,0.00293,0.01091,   6,  12
52,1,0.00943,0.02559,   6,  12
53,1,0.03852,0.00845,   6,  12
54,1,0.00660,0.01191,   6,  12
55,1,0.00804,0.00273,   6,  12
56,1,0.01298,0.00883,   6,  12
57,1,0.00782,0.01030,   6,  12
58,1,0.02313,0.01161,   6,  12
59,1,0.00907,0.00749,   6,  12
60,1,0.00489,0.00399,   6,  12
61,1,0.02641,0.01889,   6,  12
62,1,0.02333,0.01405,   6,  12
63,1,0.01012,0.01011,   6,  12
64,1,0.02806,0.04799,   6,  12
65,1,0.01634,0.02205,   6,  12
66,1,0.02052,0.00723,   6,  12
67,1,0.00982,0.01455,   6,  12
68,1,0.00487,0.00311,   6,  12
1,2,0.00462,0.03195,   6,  12
2,2,0.01395,0.03284,   6,  12
3,2,0.00701,0.01638,   6,  12
4,2,0.00631,0.01400,   6,  12
5,2,0.01237,0.05036,   6,  12
6,2,0.01267,0.02926,   6,  12
7,2,0.01543,0.04006,   6,  12
8,2,0.03038,0.01348,   6,  12
9,2,0.00437,0.08818,   6,  12
10,2,0.00896,0.00705,   6,  12
11,2,0.00527,0.03123,   6,  12
12,2,0.01605,0.04165,   6,  12
13,2,0.01160,0.00611,   6,  12
14,2,0.01355,0.01484,   6,  12
15,2,0.01400,0.03742,   6,  12
16,2,0.01055,0.01094,   6,  12
17,2,0.01702,0.01907,   6,  12
18,2,0.00654,0.02168,   6,  12
19,2,0.01928,0.04837,   6,  12
20,2,0.00927,0.00769,   6,  12
21,2,0.01834,0.01345,   6,  12
22,2,0.00599,0.08510,   6,  12
23,2,0.01415,0.03620,   6,  12
24,2,0.02278,0.06367,   6,  12
25,2,0.00550,0.03036,   6,  12
26,2,0.00856,0.03087,   6,  12
27,2,0.00000,0.00000,   6,  12
28,2,0.01564,0.02962,   6,  12
29,2,0.00944,0.03642,   6,  12
30,2,0.00745,0.01608,   6,  12
31,2,0.00329,0.01633,   6,  12
32,2,0.00708,0.04246,   6,  12
33,2,0.00725,0.01722,   6,  12
34,2,0.00819,0.00499,   6,  12
35,2,0.01165,0.00742,   6,  12
36,2,0.02282,0.03107,   6,  12
37,2,0.01113,0.01917,   6,  12
38,2,0.01689,0.01278,   6,  12
39,2,0.00784,0.00568,   6,  12
40,2,0.01094,0.00782,   6,  12
41,2,0.00916,0.02715,   6,  12
42,2,0.01056,0.01814,   6,  12
43,2,0.00712,0.01734,   6,  12
44,2,0.00876,0.01235,   6,  12
45,2,0.00575,0.05758,   6,  12
46,2,0.01064,0.02922,   6,  12
47,2,0.00615,0.00823,   6,  12
48,2,0.01036,0.04650,   6,  12
49,2,0.01067,0.00993,   6,  12
50,2,0.00580,0.02347,   6,  12
51,2,0.01570,0.06542,   6,  12
52,2,0.01026,0.01237,   6,  12
53,2,0.02080,0.00576,   6,  12
54,2,0.00593,0.01021,   6,  12
55,2,0.01451,0.02127,   6,  12
56,2,0.01013,0.03492,   6,  12
57,2,0.00880,0.04469,   6,  12
58,2,0.01273,0.03142,   6,  12
59,2,0.01351,0.02005,   6,  12
60,2,0.01826,0.02857,   6,  12
61,2,0.00868,0.04143,   6,  12
62,2,0.01684,0.06945,   6,  12
63,2,0.00669,0.03942,   6,  12
64,2,0.00598,0.02536,   6,  12
65,2,0.01270,0.04119,   6,  12
66,2,0.01273,0.03018,   6,  12
67,2,0.01600,0.05733,   6,  12
68,2,0.00509,0.07373,   6,  12
