2D Network settings: o=[ 4.0 18.0 ] nConns=60 nHidden=22 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.02548,0.03958,  60,  22
2,1,0.04451,0.03999,  60,  22
3,1,0.04709,0.03561,  60,  22
4,1,0.04432,0.04183,  60,  22
5,1,0.05717,0.01919,  60,  22
6,1,0.04252,0.02789,  60,  22
7,1,0.05591,0.02498,  60,  22
8,1,0.03456,0.05134,  60,  22
9,1,0.03937,0.04748,  60,  22
10,1,0.03132,0.02975,  60,  22
11,1,0.04552,0.04438,  60,  22
12,1,0.04386,0.04154,  60,  22
13,1,0.03408,0.04507,  60,  22
14,1,0.02740,0.05316,  60,  22
15,1,0.04677,0.03315,  60,  22
16,1,0.02653,0.03002,  60,  22
17,1,0.02721,0.04425,  60,  22
18,1,0.02077,0.05554,  60,  22
19,1,0.03935,0.03489,  60,  22
20,1,0.03733,0.03053,  60,  22
21,1,0.04712,0.03415,  60,  22
22,1,0.03174,0.03838,  60,  22
23,1,0.04422,0.04530,  60,  22
24,1,0.04403,0.04305,  60,  22
25,1,0.04422,0.02539,  60,  22
26,1,0.01914,0.04899,  60,  22
27,1,0.03824,0.03052,  60,  22
28,1,0.03641,0.04159,  60,  22
29,1,0.03848,0.04533,  60,  22
30,1,0.03998,0.02168,  60,  22
31,1,0.02763,0.03038,  60,  22
32,1,0.04096,0.04140,  60,  22
33,1,0.04259,0.04514,  60,  22
34,1,0.03859,0.03243,  60,  22
35,1,0.05654,0.02972,  60,  22
36,1,0.03157,0.03554,  60,  22
37,1,0.03766,0.04804,  60,  22
38,1,0.03979,0.04807,  60,  22
39,1,0.03358,0.05027,  60,  22
40,1,0.02716,0.04641,  60,  22
41,1,0.04267,0.02828,  60,  22
42,1,0.03545,0.04159,  60,  22
43,1,0.04718,0.04007,  60,  22
44,1,0.02270,0.05785,  60,  22
45,1,0.05094,0.03788,  60,  22
46,1,0.02530,0.04103,  60,  22
47,1,0.03938,0.02642,  60,  22
48,1,0.04831,0.02958,  60,  22
49,1,0.03620,0.02972,  60,  22
50,1,0.02462,0.04153,  60,  22
51,1,0.04621,0.03907,  60,  22
52,1,0.04101,0.04047,  60,  22
53,1,0.05493,0.04162,  60,  22
54,1,0.03031,0.05084,  60,  22
55,1,0.02304,0.01957,  60,  22
56,1,0.03799,0.04733,  60,  22
57,1,0.04285,0.02834,  60,  22
58,1,0.03402,0.03327,  60,  22
59,1,0.02473,0.03761,  60,  22
60,1,0.04008,0.05358,  60,  22
61,1,0.03796,0.05101,  60,  22
62,1,0.04454,0.03331,  60,  22
63,1,0.04373,0.03149,  60,  22
64,1,0.04430,0.04099,  60,  22
65,1,0.02880,0.02731,  60,  22
66,1,0.04477,0.03208,  60,  22
67,1,0.02154,0.04256,  60,  22
68,1,0.03859,0.04214,  60,  22
1,2,0.02910,0.01911,  60,  22
2,2,0.04012,0.04812,  60,  22
3,2,0.02590,0.03538,  60,  22
4,2,0.03192,0.03287,  60,  22
5,2,0.03410,0.03298,  60,  22
6,2,0.03456,0.02860,  60,  22
7,2,0.02152,0.03269,  60,  22
8,2,0.03922,0.03658,  60,  22
9,2,0.04028,0.04883,  60,  22
10,2,0.02243,0.04213,  60,  22
11,2,0.02224,0.04196,  60,  22
12,2,0.02206,0.03990,  60,  22
13,2,0.03818,0.03777,  60,  22
14,2,0.04872,0.03701,  60,  22
15,2,0.01652,0.05124,  60,  22
16,2,0.02674,0.03459,  60,  22
17,2,0.02265,0.04397,  60,  22
18,2,0.01374,0.05043,  60,  22
19,2,0.03557,0.04663,  60,  22
20,2,0.02240,0.03534,  60,  22
21,2,0.03808,0.04813,  60,  22
22,2,0.03212,0.04833,  60,  22
23,2,0.01755,0.04422,  60,  22
24,2,0.04389,0.03954,  60,  22
25,2,0.03066,0.05523,  60,  22
26,2,0.01555,0.06992,  60,  22
27,2,0.01758,0.04662,  60,  22
28,2,0.02917,0.03261,  60,  22
29,2,0.04055,0.03337,  60,  22
30,2,0.03797,0.02847,  60,  22
31,2,0.02471,0.04257,  60,  22
32,2,0.03046,0.04001,  60,  22
33,2,0.03823,0.03982,  60,  22
34,2,0.03729,0.03133,  60,  22
35,2,0.03206,0.04121,  60,  22
36,2,0.04299,0.02660,  60,  22
37,2,0.03909,0.04546,  60,  22
38,2,0.02883,0.04946,  60,  22
39,2,0.02440,0.05855,  60,  22
40,2,0.01670,0.03952,  60,  22
41,2,0.03317,0.04227,  60,  22
42,2,0.03805,0.04685,  60,  22
43,2,0.01468,0.05273,  60,  22
44,2,0.04143,0.04152,  60,  22
45,2,0.02425,0.04158,  60,  22
46,2,0.02182,0.04651,  60,  22
47,2,0.03498,0.03532,  60,  22
48,2,0.02432,0.06028,  60,  22
49,2,0.02943,0.02705,  60,  22
50,2,0.01817,0.05379,  60,  22
51,2,0.02310,0.03903,  60,  22
52,2,0.03545,0.04693,  60,  22
53,2,0.03008,0.03454,  60,  22
54,2,0.02863,0.03697,  60,  22
55,2,0.03975,0.05288,  60,  22
56,2,0.01701,0.04773,  60,  22
57,2,0.02875,0.04424,  60,  22
58,2,0.03134,0.04037,  60,  22
59,2,0.04349,0.05381,  60,  22
60,2,0.03725,0.05744,  60,  22
61,2,0.03637,0.02740,  60,  22
62,2,0.01572,0.05417,  60,  22
63,2,0.02418,0.05039,  60,  22
64,2,0.03599,0.02656,  60,  22
65,2,0.04257,0.02848,  60,  22
66,2,0.03842,0.03725,  60,  22
67,2,0.03345,0.05367,  60,  22
68,2,0.03008,0.02595,  60,  22
