2D Network settings: o=[ 4.0 18.0 ] nConns=60 nHidden=22 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.03188,0.05456,  60,  22
2,1,0.04603,0.03879,  60,  22
3,1,0.03475,0.04212,  60,  22
4,1,0.04004,0.03378,  60,  22
5,1,0.04406,0.03996,  60,  22
6,1,0.02857,0.04043,  60,  22
7,1,0.06181,0.01967,  60,  22
8,1,0.03275,0.04157,  60,  22
9,1,0.03873,0.04686,  60,  22
10,1,0.04404,0.03475,  60,  22
11,1,0.03016,0.05309,  60,  22
12,1,0.03228,0.03925,  60,  22
13,1,0.03869,0.03368,  60,  22
14,1,0.03623,0.05464,  60,  22
15,1,0.05501,0.02506,  60,  22
16,1,0.03761,0.04821,  60,  22
17,1,0.03162,0.03676,  60,  22
18,1,0.03550,0.04815,  60,  22
19,1,0.03363,0.03206,  60,  22
20,1,0.02810,0.04728,  60,  22
21,1,0.06172,0.03862,  60,  22
22,1,0.03292,0.05017,  60,  22
23,1,0.04415,0.03739,  60,  22
24,1,0.04340,0.03562,  60,  22
25,1,0.04767,0.02630,  60,  22
26,1,0.03641,0.05464,  60,  22
27,1,0.02617,0.05589,  60,  22
28,1,0.03976,0.04847,  60,  22
29,1,0.04189,0.04630,  60,  22
30,1,0.02932,0.03944,  60,  22
31,1,0.02805,0.04390,  60,  22
32,1,0.02255,0.06453,  60,  22
33,1,0.02835,0.04381,  60,  22
34,1,0.04080,0.02863,  60,  22
35,1,0.04553,0.02620,  60,  22
36,1,0.04684,0.02295,  60,  22
37,1,0.03726,0.04333,  60,  22
38,1,0.06799,0.01265,  60,  22
39,1,0.02455,0.05574,  60,  22
40,1,0.05281,0.02321,  60,  22
41,1,0.04361,0.02735,  60,  22
42,1,0.03027,0.04179,  60,  22
43,1,0.02692,0.06201,  60,  22
44,1,0.02083,0.06811,  60,  22
45,1,0.05352,0.02899,  60,  22
46,1,0.03719,0.05032,  60,  22
47,1,0.04434,0.04085,  60,  22
48,1,0.06622,0.02572,  60,  22
49,1,0.02452,0.06415,  60,  22
50,1,0.04427,0.03354,  60,  22
51,1,0.05127,0.05339,  60,  22
52,1,0.04136,0.03695,  60,  22
53,1,0.05163,0.03886,  60,  22
54,1,0.01865,0.06346,  60,  22
55,1,0.03561,0.04339,  60,  22
56,1,0.03266,0.04265,  60,  22
57,1,0.04271,0.03265,  60,  22
58,1,0.02691,0.04467,  60,  22
59,1,0.03640,0.04619,  60,  22
60,1,0.03928,0.04718,  60,  22
61,1,0.03230,0.04569,  60,  22
62,1,0.03066,0.04762,  60,  22
63,1,0.03819,0.04440,  60,  22
64,1,0.05786,0.03355,  60,  22
65,1,0.02397,0.04650,  60,  22
66,1,0.03482,0.04500,  60,  22
67,1,0.03978,0.03293,  60,  22
68,1,0.04521,0.04237,  60,  22
1,2,0.02956,0.03728,  60,  22
2,2,0.02286,0.05220,  60,  22
3,2,0.03227,0.02949,  60,  22
4,2,0.04919,0.03212,  60,  22
5,2,0.03056,0.04552,  60,  22
6,2,0.03152,0.04446,  60,  22
7,2,0.02683,0.05470,  60,  22
8,2,0.02308,0.06735,  60,  22
9,2,0.04093,0.03813,  60,  22
10,2,0.03501,0.05078,  60,  22
11,2,0.01711,0.06397,  60,  22
12,2,0.02662,0.04769,  60,  22
13,2,0.04096,0.04836,  60,  22
14,2,0.02680,0.04733,  60,  22
15,2,0.02236,0.06617,  60,  22
16,2,0.02321,0.05514,  60,  22
17,2,0.02555,0.04444,  60,  22
18,2,0.01438,0.05902,  60,  22
19,2,0.02912,0.05269,  60,  22
20,2,0.02216,0.06053,  60,  22
21,2,0.03304,0.04860,  60,  22
22,2,0.02839,0.05810,  60,  22
23,2,0.02776,0.05251,  60,  22
24,2,0.04635,0.04143,  60,  22
25,2,0.02590,0.06041,  60,  22
26,2,0.03386,0.05333,  60,  22
27,2,0.03074,0.04532,  60,  22
28,2,0.02594,0.04810,  60,  22
29,2,0.04044,0.04420,  60,  22
30,2,0.03790,0.04215,  60,  22
31,2,0.03770,0.03590,  60,  22
32,2,0.03618,0.03853,  60,  22
33,2,0.04502,0.03440,  60,  22
34,2,0.03340,0.06421,  60,  22
35,2,0.02634,0.04435,  60,  22
36,2,0.04044,0.04748,  60,  22
37,2,0.02112,0.06207,  60,  22
38,2,0.01930,0.06708,  60,  22
39,2,0.02202,0.04773,  60,  22
40,2,0.03313,0.03644,  60,  22
41,2,0.03251,0.04752,  60,  22
42,2,0.03527,0.04632,  60,  22
43,2,0.02557,0.05063,  60,  22
44,2,0.03630,0.04119,  60,  22
45,2,0.01963,0.06020,  60,  22
46,2,0.03193,0.03910,  60,  22
47,2,0.04039,0.04121,  60,  22
48,2,0.03791,0.03714,  60,  22
49,2,0.04342,0.02568,  60,  22
50,2,0.02020,0.05820,  60,  22
51,2,0.03803,0.03600,  60,  22
52,2,0.03728,0.04903,  60,  22
53,2,0.01941,0.06779,  60,  22
54,2,0.04409,0.02729,  60,  22
55,2,0.04146,0.03476,  60,  22
56,2,0.01783,0.06152,  60,  22
57,2,0.02202,0.05753,  60,  22
58,2,0.02008,0.05437,  60,  22
59,2,0.03892,0.04157,  60,  22
60,2,0.02034,0.06499,  60,  22
61,2,0.02932,0.03883,  60,  22
62,2,0.02094,0.06235,  60,  22
63,2,0.01894,0.06878,  60,  22
64,2,0.04750,0.03246,  60,  22
65,2,0.04155,0.03933,  60,  22
66,2,0.03592,0.04786,  60,  22
67,2,0.01601,0.06070,  60,  22
68,2,0.03542,0.03958,  60,  22
