1D Network settings: o=[ 1.8 12.0 ] nConns=5 nHidden=14 trials=68

run,hemisphere,global_target,local_target
1,1,0.00795,0.00478,   5,  14
2,1,0.00262,0.00536,   5,  14
3,1,0.00619,0.00892,   5,  14
4,1,0.01299,0.00335,   5,  14
5,1,0.00707,0.00963,   5,  14
6,1,0.01929,0.03766,   5,  14
7,1,0.01960,0.01780,   5,  14
8,1,0.01502,0.00858,   5,  14
9,1,0.00724,0.00664,   5,  14
10,1,0.02245,0.01580,   5,  14
11,1,0.01933,0.00463,   5,  14
12,1,0.00336,0.01035,   5,  14
13,1,0.01647,0.00714,   5,  14
14,1,0.00607,0.00937,   5,  14
15,1,0.02100,0.00967,   5,  14
16,1,0.01000,0.02439,   5,  14
17,1,0.00940,0.00535,   5,  14
18,1,0.01888,0.01713,   5,  14
19,1,0.01023,0.00464,   5,  14
20,1,0.00754,0.00575,   5,  14
21,1,0.00982,0.00328,   5,  14
22,1,0.01474,0.01156,   5,  14
23,1,0.00748,0.00221,   5,  14
24,1,0.00493,0.00443,   5,  14
25,1,0.00632,0.00339,   5,  14
26,1,0.01180,0.00668,   5,  14
27,1,0.01893,0.03206,   5,  14
28,1,0.00548,0.00971,   5,  14
29,1,0.00511,0.00918,   5,  14
30,1,0.02639,0.02441,   5,  14
31,1,0.01806,0.03156,   5,  14
32,1,0.00846,0.01144,   5,  14
33,1,0.01930,0.01167,   5,  14
34,1,0.01550,0.00874,   5,  14
35,1,0.00974,0.00743,   5,  14
36,1,0.03741,0.00921,   5,  14
37,1,0.02650,0.02159,   5,  14
38,1,0.01635,0.00715,   5,  14
39,1,0.00874,0.00783,   5,  14
40,1,0.03750,0.01782,   5,  14
41,1,0.00557,0.00550,   5,  14
42,1,0.00407,0.01107,   5,  14
43,1,0.01019,0.02072,   5,  14
44,1,0.00845,0.01770,   5,  14
45,1,0.03805,0.02180,   5,  14
46,1,0.01276,0.00977,   5,  14
47,1,0.01131,0.00898,   5,  14
48,1,0.00956,0.01362,   5,  14
49,1,0.00507,0.00352,   5,  14
50,1,0.01343,0.01188,   5,  14
51,1,0.00376,0.00965,   5,  14
52,1,0.03823,0.03077,   5,  14
53,1,0.00387,0.00506,   5,  14
54,1,0.00798,0.01114,   5,  14
55,1,0.00790,0.00645,   5,  14
56,1,0.03130,0.01495,   5,  14
57,1,0.00451,0.00379,   5,  14
58,1,0.01898,0.00711,   5,  14
59,1,0.03219,0.02508,   5,  14
60,1,0.03018,0.02669,   5,  14
61,1,0.01068,0.00737,   5,  14
62,1,0.01597,0.01864,   5,  14
63,1,0.00914,0.01884,   5,  14
64,1,0.00829,0.00749,   5,  14
65,1,0.01341,0.01578,   5,  14
66,1,0.02581,0.01164,   5,  14
67,1,0.01247,0.01388,   5,  14
68,1,0.01318,0.01346,   5,  14
1,2,0.02206,0.03828,   5,  14
2,2,0.00360,0.00855,   5,  14
3,2,0.00639,0.01856,   5,  14
4,2,0.00991,0.00817,   5,  14
5,2,0.00722,0.04814,   5,  14
6,2,0.01546,0.06494,   5,  14
7,2,0.01689,0.00668,   5,  14
8,2,0.00700,0.01738,   5,  14
9,2,0.01944,0.03755,   5,  14
10,2,0.00413,0.00689,   5,  14
11,2,0.00516,0.01391,   5,  14
12,2,0.01130,0.02226,   5,  14
13,2,0.00905,0.04287,   5,  14
14,2,0.01406,0.01828,   5,  14
15,2,0.01184,0.03503,   5,  14
16,2,0.00487,0.01093,   5,  14
17,2,0.01647,0.01228,   5,  14
18,2,0.01976,0.01184,   5,  14
19,2,0.01038,0.01530,   5,  14
20,2,0.00510,0.03188,   5,  14
21,2,0.00587,0.00970,   5,  14
22,2,0.00586,0.01346,   5,  14
23,2,0.01229,0.03950,   5,  14
24,2,0.02456,0.01818,   5,  14
25,2,0.00821,0.01860,   5,  14
26,2,0.02117,0.03181,   5,  14
27,2,0.01417,0.01842,   5,  14
28,2,0.01074,0.01673,   5,  14
29,2,0.00322,0.00903,   5,  14
30,2,0.01253,0.02900,   5,  14
31,2,0.01436,0.03203,   5,  14
32,2,0.01200,0.02141,   5,  14
33,2,0.01733,0.07623,   5,  14
34,2,0.01540,0.01005,   5,  14
35,2,0.00916,0.03975,   5,  14
36,2,0.00959,0.00816,   5,  14
37,2,0.00737,0.01915,   5,  14
38,2,0.00631,0.00791,   5,  14
39,2,0.01108,0.00852,   5,  14
40,2,0.00690,0.00927,   5,  14
41,2,0.01093,0.00376,   5,  14
42,2,0.00517,0.00888,   5,  14
43,2,0.00557,0.00409,   5,  14
44,2,0.00639,0.03237,   5,  14
45,2,0.00615,0.04970,   5,  14
46,2,0.01176,0.01635,   5,  14
47,2,0.01091,0.01764,   5,  14
48,2,0.01896,0.02876,   5,  14
49,2,0.01296,0.01289,   5,  14
50,2,0.01469,0.00399,   5,  14
51,2,0.00406,0.00393,   5,  14
52,2,0.01080,0.01738,   5,  14
53,2,0.00612,0.00992,   5,  14
54,2,0.00392,0.00470,   5,  14
55,2,0.02309,0.02514,   5,  14
56,2,0.01260,0.01882,   5,  14
57,2,0.00316,0.02178,   5,  14
58,2,0.01211,0.02264,   5,  14
59,2,0.01100,0.02447,   5,  14
60,2,0.00470,0.04545,   5,  14
61,2,0.02379,0.01870,   5,  14
62,2,0.01955,0.02418,   5,  14
63,2,0.00750,0.00592,   5,  14
64,2,0.01682,0.02165,   5,  14
65,2,0.01314,0.02959,   5,  14
66,2,0.01044,0.00957,   5,  14
67,2,0.02113,0.04164,   5,  14
68,2,0.01243,0.04496,   5,  14
