1D Network settings: o=[ 1.8 12.0 ] nConns=8 nHidden=15 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.00983,0.02901,   8,  15
2,1,0.01081,0.00636,   8,  15
3,1,0.01377,0.00615,   8,  15
4,1,0.00681,0.00875,   8,  15
5,1,0.00477,0.00454,   8,  15
6,1,0.01102,0.02167,   8,  15
7,1,0.00857,0.00979,   8,  15
8,1,0.00760,0.00403,   8,  15
9,1,0.00474,0.00491,   8,  15
10,1,0.00871,0.00746,   8,  15
11,1,0.00425,0.00743,   8,  15
12,1,0.00932,0.03809,   8,  15
13,1,0.00768,0.00730,   8,  15
14,1,0.00647,0.00482,   8,  15
15,1,0.01051,0.01239,   8,  15
16,1,0.00692,0.00680,   8,  15
17,1,0.01389,0.01308,   8,  15
18,1,0.00434,0.01123,   8,  15
19,1,0.01890,0.01246,   8,  15
20,1,0.01211,0.00496,   8,  15
21,1,0.00887,0.00477,   8,  15
22,1,0.00493,0.00743,   8,  15
23,1,0.01353,0.01295,   8,  15
24,1,0.00738,0.01091,   8,  15
25,1,0.00702,0.01134,   8,  15
26,1,0.02675,0.02527,   8,  15
27,1,0.00453,0.00453,   8,  15
28,1,0.02256,0.06347,   8,  15
29,1,0.01714,0.01859,   8,  15
30,1,0.01542,0.01366,   8,  15
31,1,0.00747,0.00561,   8,  15
32,1,0.00294,0.00917,   8,  15
33,1,0.00710,0.01946,   8,  15
34,1,0.01043,0.00736,   8,  15
35,1,0.00760,0.00482,   8,  15
36,1,0.00504,0.00583,   8,  15
37,1,0.00727,0.00317,   8,  15
38,1,0.01413,0.01030,   8,  15
39,1,0.01670,0.01794,   8,  15
40,1,0.00621,0.00642,   8,  15
41,1,0.00996,0.00695,   8,  15
42,1,0.00714,0.01602,   8,  15
43,1,0.00581,0.02520,   8,  15
44,1,0.02036,0.01168,   8,  15
45,1,0.00773,0.02586,   8,  15
46,1,0.00328,0.00795,   8,  15
47,1,0.00709,0.01283,   8,  15
48,1,0.00873,0.01345,   8,  15
49,1,0.00575,0.00638,   8,  15
50,1,0.00445,0.01142,   8,  15
51,1,0.00862,0.01292,   8,  15
52,1,0.00964,0.01036,   8,  15
53,1,0.00815,0.01258,   8,  15
54,1,0.01134,0.00767,   8,  15
55,1,0.00919,0.02074,   8,  15
56,1,0.01895,0.01725,   8,  15
57,1,0.00785,0.00866,   8,  15
58,1,0.01054,0.00997,   8,  15
59,1,0.02622,0.02924,   8,  15
60,1,0.01067,0.00696,   8,  15
61,1,0.00577,0.00895,   8,  15
62,1,0.00288,0.00799,   8,  15
63,1,0.00503,0.00742,   8,  15
64,1,0.01697,0.02049,   8,  15
65,1,0.00486,0.00574,   8,  15
66,1,0.00515,0.00615,   8,  15
67,1,0.00449,0.00559,   8,  15
68,1,0.00746,0.01184,   8,  15
1,2,0.01605,0.00829,   8,  15
2,2,0.00829,0.02179,   8,  15
3,2,0.00748,0.01722,   8,  15
4,2,0.00466,0.00602,   8,  15
5,2,0.00421,0.01135,   8,  15
6,2,0.00772,0.01481,   8,  15
7,2,0.02154,0.03311,   8,  15
8,2,0.00834,0.00880,   8,  15
9,2,0.00849,0.01752,   8,  15
10,2,0.00653,0.00614,   8,  15
11,2,0.01200,0.02020,   8,  15
12,2,0.00511,0.01572,   8,  15
13,2,0.00672,0.00451,   8,  15
14,2,0.01619,0.02409,   8,  15
15,2,0.01426,0.01889,   8,  15
16,2,0.00883,0.01947,   8,  15
17,2,0.00667,0.00583,   8,  15
18,2,0.00384,0.03805,   8,  15
19,2,0.00483,0.01812,   8,  15
20,2,0.01078,0.00830,   8,  15
21,2,0.00467,0.03428,   8,  15
22,2,0.01052,0.02019,   8,  15
23,2,0.00451,0.01128,   8,  15
24,2,0.01062,0.01082,   8,  15
25,2,0.00728,0.00770,   8,  15
26,2,0.00464,0.00684,   8,  15
27,2,0.00218,0.02433,   8,  15
28,2,0.00571,0.02822,   8,  15
29,2,0.00704,0.00885,   8,  15
30,2,0.00714,0.00389,   8,  15
31,2,0.01348,0.02160,   8,  15
32,2,0.00813,0.04614,   8,  15
33,2,0.01062,0.00859,   8,  15
34,2,0.01544,0.02448,   8,  15
35,2,0.00596,0.00835,   8,  15
36,2,0.00439,0.01327,   8,  15
37,2,0.00429,0.02051,   8,  15
38,2,0.01018,0.01482,   8,  15
39,2,0.00539,0.01660,   8,  15
40,2,0.00388,0.00898,   8,  15
41,2,0.01029,0.01223,   8,  15
42,2,0.00741,0.01548,   8,  15
43,2,0.00577,0.01357,   8,  15
44,2,0.00380,0.01654,   8,  15
45,2,0.00453,0.01744,   8,  15
46,2,0.01148,0.01840,   8,  15
47,2,0.00257,0.03165,   8,  15
48,2,0.01108,0.02171,   8,  15
49,2,0.01145,0.03675,   8,  15
50,2,0.00978,0.02383,   8,  15
51,2,0.00332,0.00829,   8,  15
52,2,0.00378,0.02697,   8,  15
53,2,0.00380,0.01154,   8,  15
54,2,0.00821,0.01130,   8,  15
55,2,0.01863,0.05035,   8,  15
56,2,0.01117,0.02670,   8,  15
57,2,0.00515,0.00884,   8,  15
58,2,0.00658,0.00693,   8,  15
59,2,0.00739,0.01099,   8,  15
60,2,0.00732,0.02037,   8,  15
61,2,0.00827,0.00979,   8,  15
62,2,0.00714,0.01905,   8,  15
63,2,0.00345,0.01192,   8,  15
64,2,0.00259,0.01074,   8,  15
65,2,0.00331,0.01316,   8,  15
66,2,0.00002,0.00018,   8,  15
67,2,0.00514,0.00771,   8,  15
68,2,0.00388,0.01769,   8,  15
