1D Network settings: o=[ 1.8 12.0 ] nConns=9 nHidden=13 trials=68

run,hemisphere,global_target,local_target
1,1,0.02829,0.01568,   9,  13
2,1,0.00551,0.00709,   9,  13
3,1,0.01025,0.02256,   9,  13
4,1,0.00918,0.02420,   9,  13
5,1,0.00694,0.00393,   9,  13
6,1,0.00725,0.00757,   9,  13
7,1,0.01804,0.01268,   9,  13
8,1,0.01133,0.01776,   9,  13
9,1,0.00376,0.03540,   9,  13
10,1,0.00660,0.00867,   9,  13
11,1,0.00731,0.02250,   9,  13
12,1,0.01430,0.01555,   9,  13
13,1,0.01487,0.01367,   9,  13
14,1,0.01992,0.02192,   9,  13
15,1,0.02027,0.03175,   9,  13
16,1,0.01315,0.00907,   9,  13
17,1,0.01038,0.03026,   9,  13
18,1,0.01155,0.00970,   9,  13
19,1,0.00712,0.03163,   9,  13
20,1,0.00284,0.04007,   9,  13
21,1,0.00596,0.01792,   9,  13
22,1,0.00504,0.00847,   9,  13
23,1,0.01385,0.01259,   9,  13
24,1,0.00806,0.01860,   9,  13
25,1,0.01922,0.01014,   9,  13
26,1,0.01519,0.01528,   9,  13
27,1,0.02153,0.02669,   9,  13
28,1,0.02754,0.01793,   9,  13
29,1,0.00912,0.00900,   9,  13
30,1,0.00733,0.01257,   9,  13
31,1,0.00902,0.01470,   9,  13
32,1,0.02059,0.03105,   9,  13
33,1,0.00790,0.01964,   9,  13
34,1,0.00881,0.02371,   9,  13
35,1,0.01532,0.00966,   9,  13
36,1,0.01704,0.01987,   9,  13
37,1,0.00676,0.01554,   9,  13
38,1,0.02779,0.01187,   9,  13
39,1,0.01354,0.01083,   9,  13
40,1,0.02536,0.02773,   9,  13
41,1,0.00428,0.00984,   9,  13
42,1,0.01741,0.01342,   9,  13
43,1,0.00874,0.01534,   9,  13
44,1,0.01714,0.00977,   9,  13
45,1,0.00816,0.00544,   9,  13
46,1,0.00503,0.02171,   9,  13
47,1,0.00763,0.01075,   9,  13
48,1,0.04085,0.01734,   9,  13
49,1,0.01118,0.02174,   9,  13
50,1,0.00525,0.02558,   9,  13
51,1,0.01432,0.02040,   9,  13
52,1,0.00766,0.00313,   9,  13
53,1,0.00429,0.00735,   9,  13
54,1,0.00258,0.01382,   9,  13
55,1,0.01436,0.00791,   9,  13
56,1,0.00777,0.00680,   9,  13
57,1,0.00880,0.01552,   9,  13
58,1,0.01525,0.01218,   9,  13
59,1,0.01099,0.02372,   9,  13
60,1,0.00843,0.01362,   9,  13
61,1,0.00952,0.02841,   9,  13
62,1,0.00587,0.00978,   9,  13
63,1,0.00744,0.00480,   9,  13
64,1,0.00815,0.00691,   9,  13
65,1,0.01807,0.01905,   9,  13
66,1,0.02646,0.02645,   9,  13
67,1,0.01970,0.03341,   9,  13
68,1,0.00783,0.00863,   9,  13
1,2,0.00690,0.00985,   9,  13
2,2,0.00384,0.02423,   9,  13
3,2,0.00323,0.02708,   9,  13
4,2,0.00681,0.00709,   9,  13
5,2,0.00560,0.02504,   9,  13
6,2,0.00998,0.00889,   9,  13
7,2,0.00212,0.05408,   9,  13
8,2,0.00521,0.00862,   9,  13
9,2,0.01968,0.02834,   9,  13
10,2,0.00861,0.02852,   9,  13
11,2,0.01266,0.03578,   9,  13
12,2,0.00471,0.00696,   9,  13
13,2,0.01194,0.06730,   9,  13
14,2,0.00428,0.01927,   9,  13
15,2,0.00694,0.01403,   9,  13
16,2,0.01089,0.01306,   9,  13
17,2,0.00758,0.01157,   9,  13
18,2,0.00696,0.00757,   9,  13
19,2,0.01106,0.00857,   9,  13
20,2,0.00947,0.03018,   9,  13
21,2,0.00593,0.00478,   9,  13
22,2,0.01135,0.02029,   9,  13
23,2,0.01069,0.01597,   9,  13
24,2,0.00513,0.01093,   9,  13
25,2,0.00654,0.00662,   9,  13
26,2,0.00534,0.01440,   9,  13
27,2,0.00439,0.01387,   9,  13
28,2,0.00968,0.02138,   9,  13
29,2,0.00480,0.02820,   9,  13
30,2,0.01327,0.05327,   9,  13
31,2,0.00413,0.02184,   9,  13
32,2,0.01972,0.02702,   9,  13
33,2,0.00840,0.02808,   9,  13
34,2,0.01018,0.01348,   9,  13
35,2,0.00521,0.04111,   9,  13
36,2,0.00312,0.02880,   9,  13
37,2,0.01716,0.02114,   9,  13
38,2,0.00522,0.00422,   9,  13
39,2,0.01135,0.03335,   9,  13
40,2,0.01471,0.01222,   9,  13
41,2,0.01429,0.07523,   9,  13
42,2,0.00728,0.02160,   9,  13
43,2,0.00597,0.02660,   9,  13
44,2,0.00847,0.02325,   9,  13
45,2,0.01577,0.02107,   9,  13
46,2,0.01077,0.06217,   9,  13
47,2,0.00500,0.01515,   9,  13
48,2,0.01351,0.02471,   9,  13
49,2,0.00611,0.05984,   9,  13
50,2,0.00574,0.01555,   9,  13
51,2,0.00366,0.01851,   9,  13
52,2,0.00401,0.00576,   9,  13
53,2,0.00317,0.02180,   9,  13
54,2,0.00951,0.02357,   9,  13
55,2,0.00538,0.03202,   9,  13
56,2,0.00293,0.03903,   9,  13
57,2,0.00748,0.01996,   9,  13
58,2,0.01546,0.02449,   9,  13
59,2,0.01373,0.01123,   9,  13
60,2,0.00547,0.05564,   9,  13
61,2,0.00630,0.00804,   9,  13
62,2,0.01230,0.02308,   9,  13
63,2,0.00299,0.00993,   9,  13
64,2,0.01305,0.03152,   9,  13
65,2,0.01112,0.00753,   9,  13
66,2,0.01358,0.01087,   9,  13
67,2,0.01622,0.02632,   9,  13
68,2,0.00446,0.00689,   9,  13
