2D Network settings: o=[ 4.0 18.0 ] nConns=125 nHidden=28 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.03465,0.03357, 125,  28
2,1,0.03775,0.03005, 125,  28
3,1,0.04043,0.02901, 125,  28
4,1,0.03790,0.03759, 125,  28
5,1,0.03094,0.03471, 125,  28
6,1,0.04590,0.02352, 125,  28
7,1,0.03470,0.03421, 125,  28
8,1,0.03119,0.03985, 125,  28
9,1,0.04642,0.03129, 125,  28
10,1,0.04305,0.02286, 125,  28
11,1,0.03727,0.03345, 125,  28
12,1,0.04713,0.03633, 125,  28
13,1,0.05158,0.02606, 125,  28
14,1,0.03941,0.03125, 125,  28
15,1,0.02990,0.05293, 125,  28
16,1,0.03794,0.03730, 125,  28
17,1,0.03189,0.03831, 125,  28
18,1,0.03741,0.04258, 125,  28
19,1,0.04067,0.02491, 125,  28
20,1,0.03516,0.03996, 125,  28
21,1,0.03439,0.03551, 125,  28
22,1,0.03830,0.03822, 125,  28
23,1,0.03994,0.02604, 125,  28
24,1,0.02877,0.03675, 125,  28
25,1,0.03305,0.03842, 125,  28
26,1,0.03809,0.02614, 125,  28
27,1,0.04869,0.02247, 125,  28
28,1,0.05094,0.01905, 125,  28
29,1,0.03612,0.02707, 125,  28
30,1,0.04288,0.03334, 125,  28
31,1,0.02955,0.02782, 125,  28
32,1,0.04088,0.02340, 125,  28
33,1,0.03086,0.04655, 125,  28
34,1,0.03873,0.03513, 125,  28
35,1,0.03563,0.02732, 125,  28
36,1,0.04485,0.02236, 125,  28
37,1,0.03131,0.04203, 125,  28
38,1,0.03501,0.04353, 125,  28
39,1,0.01887,0.04873, 125,  28
40,1,0.04099,0.04271, 125,  28
41,1,0.04560,0.03705, 125,  28
42,1,0.02944,0.03056, 125,  28
43,1,0.03060,0.03171, 125,  28
44,1,0.06434,0.01960, 125,  28
45,1,0.03337,0.02146, 125,  28
46,1,0.04728,0.02531, 125,  28
47,1,0.03460,0.02789, 125,  28
48,1,0.04131,0.02344, 125,  28
49,1,0.05295,0.02968, 125,  28
50,1,0.04482,0.03974, 125,  28
51,1,0.03663,0.03365, 125,  28
52,1,0.02948,0.03651, 125,  28
53,1,0.03161,0.03650, 125,  28
54,1,0.03367,0.02135, 125,  28
55,1,0.02426,0.04643, 125,  28
56,1,0.03481,0.03637, 125,  28
57,1,0.02639,0.04840, 125,  28
58,1,0.04254,0.02512, 125,  28
59,1,0.03467,0.05130, 125,  28
60,1,0.03341,0.03059, 125,  28
61,1,0.03319,0.03242, 125,  28
62,1,0.03716,0.03637, 125,  28
63,1,0.03298,0.04453, 125,  28
64,1,0.03511,0.03892, 125,  28
65,1,0.04179,0.01887, 125,  28
66,1,0.04622,0.01866, 125,  28
67,1,0.04985,0.02068, 125,  28
68,1,0.03992,0.03651, 125,  28
1,2,0.02192,0.05587, 125,  28
2,2,0.03138,0.04379, 125,  28
3,2,0.05135,0.01790, 125,  28
4,2,0.02494,0.04628, 125,  28
5,2,0.04458,0.03346, 125,  28
6,2,0.01585,0.04613, 125,  28
7,2,0.04085,0.01983, 125,  28
8,2,0.03178,0.04798, 125,  28
9,2,0.03005,0.04547, 125,  28
10,2,0.01509,0.05617, 125,  28
11,2,0.03730,0.03129, 125,  28
12,2,0.03179,0.04587, 125,  28
13,2,0.02428,0.05272, 125,  28
14,2,0.03192,0.02784, 125,  28
15,2,0.03416,0.02913, 125,  28
16,2,0.03498,0.03046, 125,  28
17,2,0.02723,0.03931, 125,  28
18,2,0.02331,0.04796, 125,  28
19,2,0.02925,0.03827, 125,  28
20,2,0.02225,0.03942, 125,  28
21,2,0.02083,0.03957, 125,  28
22,2,0.03613,0.04419, 125,  28
23,2,0.02162,0.05301, 125,  28
24,2,0.03183,0.03392, 125,  28
25,2,0.02572,0.04347, 125,  28
26,2,0.02796,0.06317, 125,  28
27,2,0.03697,0.03853, 125,  28
28,2,0.02449,0.03910, 125,  28
29,2,0.02911,0.04879, 125,  28
30,2,0.02673,0.03526, 125,  28
31,2,0.03172,0.04071, 125,  28
32,2,0.02970,0.04465, 125,  28
33,2,0.03116,0.04199, 125,  28
34,2,0.03017,0.03595, 125,  28
35,2,0.02976,0.04157, 125,  28
36,2,0.02411,0.03989, 125,  28
37,2,0.02164,0.06949, 125,  28
38,2,0.03323,0.04017, 125,  28
39,2,0.02970,0.03889, 125,  28
40,2,0.02507,0.05575, 125,  28
41,2,0.02640,0.02827, 125,  28
42,2,0.02730,0.04845, 125,  28
43,2,0.03049,0.02995, 125,  28
44,2,0.04047,0.02920, 125,  28
45,2,0.02737,0.04668, 125,  28
46,2,0.02974,0.03855, 125,  28
47,2,0.04717,0.03741, 125,  28
48,2,0.04129,0.03095, 125,  28
49,2,0.03581,0.02916, 125,  28
50,2,0.03812,0.03074, 125,  28
51,2,0.02592,0.04480, 125,  28
52,2,0.03545,0.04788, 125,  28
53,2,0.03605,0.04781, 125,  28
54,2,0.02959,0.04157, 125,  28
55,2,0.02338,0.04392, 125,  28
56,2,0.03615,0.03636, 125,  28
57,2,0.03893,0.02303, 125,  28
58,2,0.02565,0.04582, 125,  28
59,2,0.02202,0.04607, 125,  28
60,2,0.03398,0.04615, 125,  28
61,2,0.02462,0.05463, 125,  28
62,2,0.03526,0.03438, 125,  28
63,2,0.02239,0.06005, 125,  28
64,2,0.02993,0.03820, 125,  28
65,2,0.03559,0.02704, 125,  28
66,2,0.02748,0.04025, 125,  28
67,2,0.02794,0.05056, 125,  28
68,2,0.03021,0.04555, 125,  28
