2D Network settings: o=[ 4.0 18.0 ] nConns=100 nHidden=24 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.06014,0.01903, 100,  24
2,1,0.04599,0.03452, 100,  24
3,1,0.04595,0.02730, 100,  24
4,1,0.03673,0.04221, 100,  24
5,1,0.04696,0.04339, 100,  24
6,1,0.03950,0.02773, 100,  24
7,1,0.03949,0.03119, 100,  24
8,1,0.03662,0.04040, 100,  24
9,1,0.04040,0.02534, 100,  24
10,1,0.04791,0.03280, 100,  24
11,1,0.04043,0.02648, 100,  24
12,1,0.03727,0.03300, 100,  24
13,1,0.03078,0.05031, 100,  24
14,1,0.03001,0.04210, 100,  24
15,1,0.04843,0.03172, 100,  24
16,1,0.05766,0.03169, 100,  24
17,1,0.03345,0.05917, 100,  24
18,1,0.04684,0.02708, 100,  24
19,1,0.04370,0.04498, 100,  24
20,1,0.03847,0.04908, 100,  24
21,1,0.05070,0.04146, 100,  24
22,1,0.04101,0.04368, 100,  24
23,1,0.04397,0.04529, 100,  24
24,1,0.03958,0.03878, 100,  24
25,1,0.03451,0.04524, 100,  24
26,1,0.03004,0.04369, 100,  24
27,1,0.04676,0.03783, 100,  24
28,1,0.02912,0.05234, 100,  24
29,1,0.03798,0.04152, 100,  24
30,1,0.04443,0.02549, 100,  24
31,1,0.05086,0.04407, 100,  24
32,1,0.04133,0.04440, 100,  24
33,1,0.04275,0.02309, 100,  24
34,1,0.03232,0.04169, 100,  24
35,1,0.04064,0.02730, 100,  24
36,1,0.04488,0.03496, 100,  24
37,1,0.04947,0.04045, 100,  24
38,1,0.05494,0.03872, 100,  24
39,1,0.03955,0.04499, 100,  24
40,1,0.03677,0.04464, 100,  24
41,1,0.04450,0.04360, 100,  24
42,1,0.05051,0.04056, 100,  24
43,1,0.03003,0.04546, 100,  24
44,1,0.03628,0.05282, 100,  24
45,1,0.03783,0.04068, 100,  24
46,1,0.03727,0.04698, 100,  24
47,1,0.06046,0.02812, 100,  24
48,1,0.03916,0.04389, 100,  24
49,1,0.03553,0.05031, 100,  24
50,1,0.03743,0.04247, 100,  24
51,1,0.04137,0.05590, 100,  24
52,1,0.03583,0.03780, 100,  24
53,1,0.04067,0.03399, 100,  24
54,1,0.03318,0.06254, 100,  24
55,1,0.03533,0.06571, 100,  24
56,1,0.04782,0.03780, 100,  24
57,1,0.04927,0.03902, 100,  24
58,1,0.04102,0.03151, 100,  24
59,1,0.02154,0.04614, 100,  24
60,1,0.03893,0.03675, 100,  24
61,1,0.03941,0.02810, 100,  24
62,1,0.03359,0.03017, 100,  24
63,1,0.05363,0.03271, 100,  24
64,1,0.03574,0.04064, 100,  24
65,1,0.03257,0.04960, 100,  24
66,1,0.04285,0.04350, 100,  24
67,1,0.03818,0.04711, 100,  24
68,1,0.04700,0.03264, 100,  24
1,2,0.03226,0.04028, 100,  24
2,2,0.03740,0.02780, 100,  24
3,2,0.01606,0.03888, 100,  24
4,2,0.03108,0.02516, 100,  24
5,2,0.03884,0.04036, 100,  24
6,2,0.04009,0.03347, 100,  24
7,2,0.03314,0.03143, 100,  24
8,2,0.05475,0.03629, 100,  24
9,2,0.03946,0.04179, 100,  24
10,2,0.04382,0.04302, 100,  24
11,2,0.03103,0.04755, 100,  24
12,2,0.03619,0.04724, 100,  24
13,2,0.02950,0.05453, 100,  24
14,2,0.03334,0.04578, 100,  24
15,2,0.02909,0.04876, 100,  24
16,2,0.03930,0.02378, 100,  24
17,2,0.02597,0.03705, 100,  24
18,2,0.02310,0.03279, 100,  24
19,2,0.04029,0.04047, 100,  24
20,2,0.03305,0.03432, 100,  24
21,2,0.02600,0.03371, 100,  24
22,2,0.02743,0.02982, 100,  24
23,2,0.02528,0.03271, 100,  24
24,2,0.04156,0.03237, 100,  24
25,2,0.04134,0.03681, 100,  24
26,2,0.02865,0.03426, 100,  24
27,2,0.03007,0.04215, 100,  24
28,2,0.03520,0.03481, 100,  24
29,2,0.03721,0.03899, 100,  24
30,2,0.03615,0.04495, 100,  24
31,2,0.02921,0.04037, 100,  24
32,2,0.05276,0.03524, 100,  24
33,2,0.03939,0.04793, 100,  24
34,2,0.04170,0.03219, 100,  24
35,2,0.02628,0.02906, 100,  24
36,2,0.04340,0.02492, 100,  24
37,2,0.04081,0.04294, 100,  24
38,2,0.02422,0.02971, 100,  24
39,2,0.03793,0.04116, 100,  24
40,2,0.03793,0.03678, 100,  24
41,2,0.03343,0.03959, 100,  24
42,2,0.04029,0.03812, 100,  24
43,2,0.02837,0.05417, 100,  24
44,2,0.03154,0.04060, 100,  24
45,2,0.03091,0.03235, 100,  24
46,2,0.04893,0.04152, 100,  24
47,2,0.02658,0.03865, 100,  24
48,2,0.03933,0.02487, 100,  24
49,2,0.04484,0.02891, 100,  24
50,2,0.02255,0.02009, 100,  24
51,2,0.03750,0.03139, 100,  24
52,2,0.03063,0.04904, 100,  24
53,2,0.03336,0.02507, 100,  24
54,2,0.03064,0.03699, 100,  24
55,2,0.01907,0.04751, 100,  24
56,2,0.03745,0.02821, 100,  24
57,2,0.03152,0.03837, 100,  24
58,2,0.04442,0.02487, 100,  24
59,2,0.04060,0.05167, 100,  24
60,2,0.04124,0.03979, 100,  24
61,2,0.02926,0.05383, 100,  24
62,2,0.01883,0.04045, 100,  24
63,2,0.04138,0.03954, 100,  24
64,2,0.02057,0.05375, 100,  24
65,2,0.05451,0.02651, 100,  24
66,2,0.03138,0.03921, 100,  24
67,2,0.03459,0.02284, 100,  24
68,2,0.02124,0.05319, 100,  24
