2D Network settings: o=[ 4.0 18.0 ] nConns=120 nHidden=28 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.02862,0.04002, 120,  28
2,1,0.02854,0.04486, 120,  28
3,1,0.02477,0.05678, 120,  28
4,1,0.04193,0.03219, 120,  28
5,1,0.03729,0.03447, 120,  28
6,1,0.03181,0.03373, 120,  28
7,1,0.03209,0.03679, 120,  28
8,1,0.02654,0.04541, 120,  28
9,1,0.03266,0.05149, 120,  28
10,1,0.03055,0.03789, 120,  28
11,1,0.04806,0.01882, 120,  28
12,1,0.04982,0.03103, 120,  28
13,1,0.04559,0.04493, 120,  28
14,1,0.02802,0.04116, 120,  28
15,1,0.04793,0.02096, 120,  28
16,1,0.02127,0.05259, 120,  28
17,1,0.05026,0.02942, 120,  28
18,1,0.04363,0.03530, 120,  28
19,1,0.03273,0.04354, 120,  28
20,1,0.03734,0.02716, 120,  28
21,1,0.05808,0.01579, 120,  28
22,1,0.03994,0.03822, 120,  28
23,1,0.04100,0.02467, 120,  28
24,1,0.04522,0.03199, 120,  28
25,1,0.04450,0.03262, 120,  28
26,1,0.03930,0.03208, 120,  28
27,1,0.03178,0.04547, 120,  28
28,1,0.03519,0.03910, 120,  28
29,1,0.04701,0.02975, 120,  28
30,1,0.03248,0.03893, 120,  28
31,1,0.02952,0.03266, 120,  28
32,1,0.02620,0.05005, 120,  28
33,1,0.03417,0.03488, 120,  28
34,1,0.04518,0.03198, 120,  28
35,1,0.03606,0.02812, 120,  28
36,1,0.03673,0.04384, 120,  28
37,1,0.02632,0.04868, 120,  28
38,1,0.03173,0.03075, 120,  28
39,1,0.03456,0.03634, 120,  28
40,1,0.03092,0.03883, 120,  28
41,1,0.04121,0.04099, 120,  28
42,1,0.03656,0.04802, 120,  28
43,1,0.04732,0.02619, 120,  28
44,1,0.03766,0.03585, 120,  28
45,1,0.03427,0.03089, 120,  28
46,1,0.03057,0.04191, 120,  28
47,1,0.04289,0.03796, 120,  28
48,1,0.04990,0.02378, 120,  28
49,1,0.02919,0.04715, 120,  28
50,1,0.04366,0.02034, 120,  28
51,1,0.03764,0.02332, 120,  28
52,1,0.03637,0.04123, 120,  28
53,1,0.02106,0.04704, 120,  28
54,1,0.05097,0.03100, 120,  28
55,1,0.03470,0.04693, 120,  28
56,1,0.03621,0.03696, 120,  28
57,1,0.03360,0.04413, 120,  28
58,1,0.03884,0.02904, 120,  28
59,1,0.04982,0.02992, 120,  28
60,1,0.03642,0.03573, 120,  28
61,1,0.03195,0.03487, 120,  28
62,1,0.04662,0.03173, 120,  28
63,1,0.04036,0.03567, 120,  28
64,1,0.02759,0.04108, 120,  28
65,1,0.03250,0.04186, 120,  28
66,1,0.03339,0.03974, 120,  28
67,1,0.04105,0.03804, 120,  28
68,1,0.03124,0.03197, 120,  28
1,2,0.03414,0.03295, 120,  28
2,2,0.03744,0.03721, 120,  28
3,2,0.03008,0.03625, 120,  28
4,2,0.02910,0.04776, 120,  28
5,2,0.04699,0.03832, 120,  28
6,2,0.02877,0.03333, 120,  28
7,2,0.02355,0.06500, 120,  28
8,2,0.05015,0.03309, 120,  28
9,2,0.02980,0.05489, 120,  28
10,2,0.02937,0.04531, 120,  28
11,2,0.03301,0.03786, 120,  28
12,2,0.03363,0.03145, 120,  28
13,2,0.02817,0.03257, 120,  28
14,2,0.03374,0.04492, 120,  28
15,2,0.03248,0.03801, 120,  28
16,2,0.03009,0.05145, 120,  28
17,2,0.03532,0.03253, 120,  28
18,2,0.02299,0.06026, 120,  28
19,2,0.04027,0.03107, 120,  28
20,2,0.03133,0.04211, 120,  28
21,2,0.03042,0.03760, 120,  28
22,2,0.01862,0.04240, 120,  28
23,2,0.04988,0.03021, 120,  28
24,2,0.03830,0.04331, 120,  28
25,2,0.02913,0.05033, 120,  28
26,2,0.01458,0.06307, 120,  28
27,2,0.01777,0.04563, 120,  28
28,2,0.03327,0.04185, 120,  28
29,2,0.03813,0.04827, 120,  28
30,2,0.03226,0.04470, 120,  28
31,2,0.05106,0.03336, 120,  28
32,2,0.03528,0.04439, 120,  28
33,2,0.04137,0.02627, 120,  28
34,2,0.04506,0.03804, 120,  28
35,2,0.02110,0.03719, 120,  28
36,2,0.02628,0.04070, 120,  28
37,2,0.02728,0.05732, 120,  28
38,2,0.02517,0.04543, 120,  28
39,2,0.02247,0.03960, 120,  28
40,2,0.04134,0.03817, 120,  28
41,2,0.02738,0.04037, 120,  28
42,2,0.02346,0.04729, 120,  28
43,2,0.03230,0.04730, 120,  28
44,2,0.03534,0.03870, 120,  28
45,2,0.04059,0.03770, 120,  28
46,2,0.02570,0.03255, 120,  28
47,2,0.01792,0.05237, 120,  28
48,2,0.03830,0.04299, 120,  28
49,2,0.03485,0.04302, 120,  28
50,2,0.03577,0.03039, 120,  28
51,2,0.02310,0.04911, 120,  28
52,2,0.02174,0.03994, 120,  28
53,2,0.03270,0.03328, 120,  28
54,2,0.03520,0.03991, 120,  28
55,2,0.03172,0.02087, 120,  28
56,2,0.03151,0.04895, 120,  28
57,2,0.04263,0.02181, 120,  28
58,2,0.03079,0.03708, 120,  28
59,2,0.02990,0.04706, 120,  28
60,2,0.04256,0.03363, 120,  28
61,2,0.02619,0.05908, 120,  28
62,2,0.02709,0.04609, 120,  28
63,2,0.03217,0.04369, 120,  28
64,2,0.03190,0.04574, 120,  28
65,2,0.03572,0.03444, 120,  28
66,2,0.04648,0.03053, 120,  28
67,2,0.03277,0.05447, 120,  28
68,2,0.04172,0.03720, 120,  28
