1D Network settings: o=[ 1.8 12.0 ] nConns=9 nHidden=15 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.02007,0.01425,   9,  15
2,1,0.01661,0.01167,   9,  15
3,1,0.00920,0.00879,   9,  15
4,1,0.02006,0.01662,   9,  15
5,1,0.01638,0.01030,   9,  15
6,1,0.00740,0.01264,   9,  15
7,1,0.00888,0.01038,   9,  15
8,1,0.00533,0.00437,   9,  15
9,1,0.00743,0.00849,   9,  15
10,1,0.00627,0.00654,   9,  15
11,1,0.01137,0.01037,   9,  15
12,1,0.01028,0.01353,   9,  15
13,1,0.01770,0.01012,   9,  15
14,1,0.00606,0.01283,   9,  15
15,1,0.01333,0.00942,   9,  15
16,1,0.00405,0.01663,   9,  15
17,1,0.01928,0.01942,   9,  15
18,1,0.00881,0.00533,   9,  15
19,1,0.01832,0.03275,   9,  15
20,1,0.00499,0.02725,   9,  15
21,1,0.03017,0.01463,   9,  15
22,1,0.01496,0.01210,   9,  15
23,1,0.01228,0.01797,   9,  15
24,1,0.00727,0.01536,   9,  15
25,1,0.00651,0.00431,   9,  15
26,1,0.00931,0.01743,   9,  15
27,1,0.00954,0.00762,   9,  15
28,1,0.00634,0.00640,   9,  15
29,1,0.00476,0.01552,   9,  15
30,1,0.01231,0.01050,   9,  15
31,1,0.00732,0.01394,   9,  15
32,1,0.01909,0.02670,   9,  15
33,1,0.01005,0.01576,   9,  15
34,1,0.01956,0.00941,   9,  15
35,1,0.00670,0.00570,   9,  15
36,1,0.02572,0.01194,   9,  15
37,1,0.02091,0.00203,   9,  15
38,1,0.01764,0.00640,   9,  15
39,1,0.03586,0.02144,   9,  15
40,1,0.01057,0.00632,   9,  15
41,1,0.00729,0.00613,   9,  15
42,1,0.00360,0.00510,   9,  15
43,1,0.00269,0.00947,   9,  15
44,1,0.01715,0.00521,   9,  15
45,1,0.00696,0.01285,   9,  15
46,1,0.00454,0.00633,   9,  15
47,1,0.00555,0.00663,   9,  15
48,1,0.01495,0.00621,   9,  15
49,1,0.00932,0.00979,   9,  15
50,1,0.00222,0.00766,   9,  15
51,1,0.01128,0.00503,   9,  15
52,1,0.01075,0.00501,   9,  15
53,1,0.01016,0.00470,   9,  15
54,1,0.01082,0.00556,   9,  15
55,1,0.02350,0.00322,   9,  15
56,1,0.01413,0.00436,   9,  15
57,1,0.01316,0.01191,   9,  15
58,1,0.00561,0.00745,   9,  15
59,1,0.01214,0.01534,   9,  15
60,1,0.00352,0.00400,   9,  15
61,1,0.01221,0.00900,   9,  15
62,1,0.00850,0.01330,   9,  15
63,1,0.00364,0.01360,   9,  15
64,1,0.00534,0.00712,   9,  15
65,1,0.00770,0.01436,   9,  15
66,1,0.00923,0.01232,   9,  15
67,1,0.00537,0.00895,   9,  15
68,1,0.01339,0.00388,   9,  15
1,2,0.00690,0.00540,   9,  15
2,2,0.00684,0.01350,   9,  15
3,2,0.01200,0.01665,   9,  15
4,2,0.00584,0.01060,   9,  15
5,2,0.00339,0.01066,   9,  15
6,2,0.00460,0.02658,   9,  15
7,2,0.01444,0.04156,   9,  15
8,2,0.00660,0.01083,   9,  15
9,2,0.00589,0.01972,   9,  15
10,2,0.01366,0.00759,   9,  15
11,2,0.00322,0.03855,   9,  15
12,2,0.00332,0.01732,   9,  15
13,2,0.01683,0.01151,   9,  15
14,2,0.00843,0.01809,   9,  15
15,2,0.00017,0.00024,   9,  15
16,2,0.00466,0.00971,   9,  15
17,2,0.00444,0.00911,   9,  15
18,2,0.00600,0.02603,   9,  15
19,2,0.00555,0.00584,   9,  15
20,2,0.01433,0.01363,   9,  15
21,2,0.00648,0.01779,   9,  15
22,2,0.01256,0.01927,   9,  15
23,2,0.00876,0.01388,   9,  15
24,2,0.00832,0.00769,   9,  15
25,2,0.00584,0.03036,   9,  15
26,2,0.00278,0.00719,   9,  15
27,2,0.00138,0.02637,   9,  15
28,2,0.00425,0.06329,   9,  15
29,2,0.00914,0.01182,   9,  15
30,2,0.00712,0.00382,   9,  15
31,2,0.01237,0.02046,   9,  15
32,2,0.00084,0.01953,   9,  15
33,2,0.00481,0.00474,   9,  15
34,2,0.00585,0.02987,   9,  15
35,2,0.00576,0.00951,   9,  15
36,2,0.00190,0.02259,   9,  15
37,2,0.00000,0.00000,   9,  15
38,2,0.01302,0.04567,   9,  15
39,2,0.00363,0.02214,   9,  15
40,2,0.00534,0.01182,   9,  15
41,2,0.00744,0.00562,   9,  15
42,2,0.01128,0.01630,   9,  15
43,2,0.00312,0.00803,   9,  15
44,2,0.00507,0.02080,   9,  15
45,2,0.00589,0.02346,   9,  15
46,2,0.00785,0.01537,   9,  15
47,2,0.00035,0.03945,   9,  15
48,2,0.00545,0.01369,   9,  15
49,2,0.00697,0.01847,   9,  15
50,2,0.01787,0.01417,   9,  15
51,2,0.01001,0.00981,   9,  15
52,2,0.00505,0.02534,   9,  15
53,2,0.00291,0.01547,   9,  15
54,2,0.00495,0.00967,   9,  15
55,2,0.01316,0.03652,   9,  15
56,2,0.00380,0.02065,   9,  15
57,2,0.00436,0.00964,   9,  15
58,2,0.00497,0.02092,   9,  15
59,2,0.00580,0.01171,   9,  15
60,2,0.00782,0.00998,   9,  15
61,2,0.00618,0.03845,   9,  15
62,2,0.00555,0.02101,   9,  15
63,2,0.00429,0.02114,   9,  15
64,2,0.00582,0.01112,   9,  15
65,2,0.00602,0.00744,   9,  15
66,2,0.00017,0.00062,   9,  15
67,2,0.00641,0.01051,   9,  15
68,2,0.00922,0.01012,   9,  15
