1D Network settings: o=[ 1.8 12.0 ] nConns=7 nHidden=14 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.01547,0.02017,   7,  14
2,1,0.01779,0.01031,   7,  14
3,1,0.01612,0.00442,   7,  14
4,1,0.01381,0.00887,   7,  14
5,1,0.01693,0.01297,   7,  14
6,1,0.02726,0.01858,   7,  14
7,1,0.00812,0.00694,   7,  14
8,1,0.02216,0.02013,   7,  14
9,1,0.00891,0.01036,   7,  14
10,1,0.00642,0.00654,   7,  14
11,1,0.00593,0.01033,   7,  14
12,1,0.00479,0.02171,   7,  14
13,1,0.01085,0.00986,   7,  14
14,1,0.01606,0.01509,   7,  14
15,1,0.01751,0.01444,   7,  14
16,1,0.00481,0.00903,   7,  14
17,1,0.00777,0.00732,   7,  14
18,1,0.01507,0.01981,   7,  14
19,1,0.01254,0.01760,   7,  14
20,1,0.01662,0.01087,   7,  14
21,1,0.00923,0.01474,   7,  14
22,1,0.02160,0.00501,   7,  14
23,1,0.01388,0.01359,   7,  14
24,1,0.00560,0.00624,   7,  14
25,1,0.00738,0.00600,   7,  14
26,1,0.00862,0.00710,   7,  14
27,1,0.00000,0.00004,   7,  14
28,1,0.00911,0.00681,   7,  14
29,1,0.00554,0.00595,   7,  14
30,1,0.01094,0.00897,   7,  14
31,1,0.01932,0.03143,   7,  14
32,1,0.00410,0.01366,   7,  14
33,1,0.02234,0.01373,   7,  14
34,1,0.00800,0.01035,   7,  14
35,1,0.00863,0.01922,   7,  14
36,1,0.01959,0.02567,   7,  14
37,1,0.01242,0.02620,   7,  14
38,1,0.00991,0.01154,   7,  14
39,1,0.02599,0.02288,   7,  14
40,1,0.01214,0.00898,   7,  14
41,1,0.01066,0.00437,   7,  14
42,1,0.00555,0.00939,   7,  14
43,1,0.01197,0.01450,   7,  14
44,1,0.00395,0.00322,   7,  14
45,1,0.01317,0.01560,   7,  14
46,1,0.01228,0.01658,   7,  14
47,1,0.02755,0.01933,   7,  14
48,1,0.00872,0.00330,   7,  14
49,1,0.01088,0.00914,   7,  14
50,1,0.01028,0.01858,   7,  14
51,1,0.01144,0.01804,   7,  14
52,1,0.00693,0.01559,   7,  14
53,1,0.02525,0.02966,   7,  14
54,1,0.00507,0.00999,   7,  14
55,1,0.01727,0.01871,   7,  14
56,1,0.00866,0.00870,   7,  14
57,1,0.01353,0.01144,   7,  14
58,1,0.01156,0.00464,   7,  14
59,1,0.00931,0.00464,   7,  14
60,1,0.00232,0.01134,   7,  14
61,1,0.00757,0.00655,   7,  14
62,1,0.00484,0.00394,   7,  14
63,1,0.01737,0.01598,   7,  14
64,1,0.00529,0.00897,   7,  14
65,1,0.00975,0.00394,   7,  14
66,1,0.01667,0.00966,   7,  14
67,1,0.04105,0.00841,   7,  14
68,1,0.00622,0.01059,   7,  14
1,2,0.00634,0.06337,   7,  14
2,2,0.00847,0.03002,   7,  14
3,2,0.00650,0.02236,   7,  14
4,2,0.00649,0.01254,   7,  14
5,2,0.01063,0.01005,   7,  14
6,2,0.00841,0.03876,   7,  14
7,2,0.01437,0.02863,   7,  14
8,2,0.00502,0.00548,   7,  14
9,2,0.00638,0.02045,   7,  14
10,2,0.00979,0.01309,   7,  14
11,2,0.00588,0.01629,   7,  14
12,2,0.00874,0.00944,   7,  14
13,2,0.00623,0.03063,   7,  14
14,2,0.01057,0.00892,   7,  14
15,2,0.01081,0.01532,   7,  14
16,2,0.00828,0.02399,   7,  14
17,2,0.00375,0.00751,   7,  14
18,2,0.01334,0.02014,   7,  14
19,2,0.00757,0.02442,   7,  14
20,2,0.00601,0.00697,   7,  14
21,2,0.00591,0.01363,   7,  14
22,2,0.01735,0.02384,   7,  14
23,2,0.00396,0.01086,   7,  14
24,2,0.01051,0.01693,   7,  14
25,2,0.03584,0.01135,   7,  14
26,2,0.00797,0.02292,   7,  14
27,2,0.00745,0.04179,   7,  14
28,2,0.00898,0.01124,   7,  14
29,2,0.00747,0.00563,   7,  14
30,2,0.01119,0.00648,   7,  14
31,2,0.00940,0.04204,   7,  14
32,2,0.00751,0.00971,   7,  14
33,2,0.02669,0.01567,   7,  14
34,2,0.01836,0.01982,   7,  14
35,2,0.00361,0.00846,   7,  14
36,2,0.00934,0.00816,   7,  14
37,2,0.00728,0.00813,   7,  14
38,2,0.01801,0.02865,   7,  14
39,2,0.01385,0.02067,   7,  14
40,2,0.00590,0.01283,   7,  14
41,2,0.01677,0.00896,   7,  14
42,2,0.01328,0.03165,   7,  14
43,2,0.00725,0.02016,   7,  14
44,2,0.00422,0.00913,   7,  14
45,2,0.01102,0.02106,   7,  14
46,2,0.00799,0.00423,   7,  14
47,2,0.00429,0.01455,   7,  14
48,2,0.00335,0.02184,   7,  14
49,2,0.00880,0.04272,   7,  14
50,2,0.00735,0.01356,   7,  14
51,2,0.00535,0.02303,   7,  14
52,2,0.00522,0.01144,   7,  14
53,2,0.00407,0.00930,   7,  14
54,2,0.00782,0.01433,   7,  14
55,2,0.02986,0.03438,   7,  14
56,2,0.00500,0.00918,   7,  14
57,2,0.01517,0.02519,   7,  14
58,2,0.01141,0.01715,   7,  14
59,2,0.00743,0.00678,   7,  14
60,2,0.01189,0.04376,   7,  14
61,2,0.00666,0.00559,   7,  14
62,2,0.00995,0.03554,   7,  14
63,2,0.00886,0.01352,   7,  14
64,2,0.00562,0.01185,   7,  14
65,2,0.00589,0.01867,   7,  14
66,2,0.02113,0.02906,   7,  14
67,2,0.00371,0.01244,   7,  14
68,2,0.00727,0.01446,   7,  14
