1D Network settings: o=[ 1.8 12.0 ] nConns=8 nHidden=14 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.01514,0.02089,   8,  14
2,1,0.01488,0.01900,   8,  14
3,1,0.00699,0.00701,   8,  14
4,1,0.00778,0.00683,   8,  14
5,1,0.00600,0.00546,   8,  14
6,1,0.01405,0.00988,   8,  14
7,1,0.00735,0.00837,   8,  14
8,1,0.00536,0.00611,   8,  14
9,1,0.01122,0.01805,   8,  14
10,1,0.01371,0.01203,   8,  14
11,1,0.00593,0.01976,   8,  14
12,1,0.00577,0.01059,   8,  14
13,1,0.00966,0.00574,   8,  14
14,1,0.00948,0.01106,   8,  14
15,1,0.00888,0.00731,   8,  14
16,1,0.00579,0.00959,   8,  14
17,1,0.00636,0.01586,   8,  14
18,1,0.02187,0.00732,   8,  14
19,1,0.00493,0.01371,   8,  14
20,1,0.00896,0.02676,   8,  14
21,1,0.00678,0.00528,   8,  14
22,1,0.01121,0.00827,   8,  14
23,1,0.00334,0.00704,   8,  14
24,1,0.00314,0.00865,   8,  14
25,1,0.02972,0.04291,   8,  14
26,1,0.00947,0.01751,   8,  14
27,1,0.01019,0.01034,   8,  14
28,1,0.00611,0.01430,   8,  14
29,1,0.01339,0.01962,   8,  14
30,1,0.01159,0.01418,   8,  14
31,1,0.02928,0.02820,   8,  14
32,1,0.01124,0.01864,   8,  14
33,1,0.00881,0.00428,   8,  14
34,1,0.01984,0.01721,   8,  14
35,1,0.00205,0.00837,   8,  14
36,1,0.00924,0.01099,   8,  14
37,1,0.03491,0.02617,   8,  14
38,1,0.01909,0.01371,   8,  14
39,1,0.01001,0.00935,   8,  14
40,1,0.02093,0.02103,   8,  14
41,1,0.00974,0.01671,   8,  14
42,1,0.00649,0.00468,   8,  14
43,1,0.02589,0.02305,   8,  14
44,1,0.02320,0.00937,   8,  14
45,1,0.00522,0.01799,   8,  14
46,1,0.01006,0.01041,   8,  14
47,1,0.01630,0.01404,   8,  14
48,1,0.03247,0.01966,   8,  14
49,1,0.00543,0.00792,   8,  14
50,1,0.02658,0.01927,   8,  14
51,1,0.02239,0.02287,   8,  14
52,1,0.03186,0.01234,   8,  14
53,1,0.00681,0.00960,   8,  14
54,1,0.00804,0.01922,   8,  14
55,1,0.02621,0.02125,   8,  14
56,1,0.02407,0.01049,   8,  14
57,1,0.00041,0.00049,   8,  14
58,1,0.02047,0.01565,   8,  14
59,1,0.03887,0.03287,   8,  14
60,1,0.00293,0.01303,   8,  14
61,1,0.00641,0.00818,   8,  14
62,1,0.01585,0.00863,   8,  14
63,1,0.01244,0.01048,   8,  14
64,1,0.00965,0.00701,   8,  14
65,1,0.01364,0.00290,   8,  14
66,1,0.02196,0.02120,   8,  14
67,1,0.01188,0.02137,   8,  14
68,1,0.01112,0.01302,   8,  14
1,2,0.00232,0.01829,   8,  14
2,2,0.00522,0.03461,   8,  14
3,2,0.01426,0.02287,   8,  14
4,2,0.00807,0.01368,   8,  14
5,2,0.00790,0.01512,   8,  14
6,2,0.01159,0.06778,   8,  14
7,2,0.00752,0.01987,   8,  14
8,2,0.00452,0.00545,   8,  14
9,2,0.01129,0.02736,   8,  14
10,2,0.00881,0.00605,   8,  14
11,2,0.00427,0.01584,   8,  14
12,2,0.00479,0.01176,   8,  14
13,2,0.00874,0.02475,   8,  14
14,2,0.01022,0.01457,   8,  14
15,2,0.00760,0.00549,   8,  14
16,2,0.00384,0.03203,   8,  14
17,2,0.01073,0.01110,   8,  14
18,2,0.00977,0.02188,   8,  14
19,2,0.00650,0.02882,   8,  14
20,2,0.01733,0.01264,   8,  14
21,2,0.00783,0.02367,   8,  14
22,2,0.01712,0.03580,   8,  14
23,2,0.00348,0.01992,   8,  14
24,2,0.01008,0.04668,   8,  14
25,2,0.00988,0.01785,   8,  14
26,2,0.01035,0.03813,   8,  14
27,2,0.00548,0.01346,   8,  14
28,2,0.01312,0.00785,   8,  14
29,2,0.03028,0.02024,   8,  14
30,2,0.02351,0.01945,   8,  14
31,2,0.01045,0.04331,   8,  14
32,2,0.01385,0.02474,   8,  14
33,2,0.00823,0.01626,   8,  14
34,2,0.00198,0.01553,   8,  14
35,2,0.00380,0.01314,   8,  14
36,2,0.01172,0.01359,   8,  14
37,2,0.01848,0.01307,   8,  14
38,2,0.01156,0.01100,   8,  14
39,2,0.01468,0.00879,   8,  14
40,2,0.00403,0.00890,   8,  14
41,2,0.01402,0.02064,   8,  14
42,2,0.01308,0.02369,   8,  14
43,2,0.01254,0.02431,   8,  14
44,2,0.00630,0.01216,   8,  14
45,2,0.01446,0.01593,   8,  14
46,2,0.00601,0.00552,   8,  14
47,2,0.00676,0.00930,   8,  14
48,2,0.00681,0.01438,   8,  14
49,2,0.00895,0.01793,   8,  14
50,2,0.00816,0.01164,   8,  14
51,2,0.00314,0.00572,   8,  14
52,2,0.00229,0.02211,   8,  14
53,2,0.00393,0.00673,   8,  14
54,2,0.00736,0.01023,   8,  14
55,2,0.00986,0.01677,   8,  14
56,2,0.00578,0.01343,   8,  14
57,2,0.02217,0.02650,   8,  14
58,2,0.00313,0.03174,   8,  14
59,2,0.00496,0.00958,   8,  14
60,2,0.00382,0.00947,   8,  14
61,2,0.00365,0.01045,   8,  14
62,2,0.02624,0.02566,   8,  14
63,2,0.01506,0.02665,   8,  14
64,2,0.00333,0.01072,   8,  14
65,2,0.00840,0.03871,   8,  14
66,2,0.00819,0.01922,   8,  14
67,2,0.00627,0.01434,   8,  14
68,2,0.00471,0.01985,   8,  14
