2D Network settings: o=[ 4.0 18.0 ] nConns=60 nHidden=24 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.04170,0.03329,  60,  24
2,1,0.03519,0.03468,  60,  24
3,1,0.03951,0.03438,  60,  24
4,1,0.03745,0.03657,  60,  24
5,1,0.03589,0.03421,  60,  24
6,1,0.03604,0.03051,  60,  24
7,1,0.05213,0.02151,  60,  24
8,1,0.03103,0.03009,  60,  24
9,1,0.03711,0.03250,  60,  24
10,1,0.03160,0.03420,  60,  24
11,1,0.03398,0.04909,  60,  24
12,1,0.04274,0.02736,  60,  24
13,1,0.03567,0.03547,  60,  24
14,1,0.04577,0.04004,  60,  24
15,1,0.03856,0.03394,  60,  24
16,1,0.03220,0.03546,  60,  24
17,1,0.04055,0.04616,  60,  24
18,1,0.02893,0.03370,  60,  24
19,1,0.02819,0.04074,  60,  24
20,1,0.03338,0.04495,  60,  24
21,1,0.03297,0.03771,  60,  24
22,1,0.03028,0.04128,  60,  24
23,1,0.03160,0.03420,  60,  24
24,1,0.03403,0.03377,  60,  24
25,1,0.03440,0.04684,  60,  24
26,1,0.03496,0.03536,  60,  24
27,1,0.03534,0.03179,  60,  24
28,1,0.03641,0.02802,  60,  24
29,1,0.03716,0.02658,  60,  24
30,1,0.03434,0.04135,  60,  24
31,1,0.03191,0.03817,  60,  24
32,1,0.04378,0.02985,  60,  24
33,1,0.03971,0.03603,  60,  24
34,1,0.03162,0.03836,  60,  24
35,1,0.04696,0.03154,  60,  24
36,1,0.02065,0.05434,  60,  24
37,1,0.03645,0.04367,  60,  24
38,1,0.03164,0.03610,  60,  24
39,1,0.02681,0.04436,  60,  24
40,1,0.03691,0.03576,  60,  24
41,1,0.03308,0.03640,  60,  24
42,1,0.03548,0.04045,  60,  24
43,1,0.03890,0.03452,  60,  24
44,1,0.04245,0.03111,  60,  24
45,1,0.03649,0.03092,  60,  24
46,1,0.02804,0.03684,  60,  24
47,1,0.03464,0.03454,  60,  24
48,1,0.03101,0.03962,  60,  24
49,1,0.03634,0.03012,  60,  24
50,1,0.03104,0.04525,  60,  24
51,1,0.04190,0.03202,  60,  24
52,1,0.04302,0.03333,  60,  24
53,1,0.03669,0.04186,  60,  24
54,1,0.03406,0.02717,  60,  24
55,1,0.03442,0.03414,  60,  24
56,1,0.03209,0.03985,  60,  24
57,1,0.03833,0.03182,  60,  24
58,1,0.04061,0.03077,  60,  24
59,1,0.02631,0.04732,  60,  24
60,1,0.04169,0.02960,  60,  24
61,1,0.05253,0.01931,  60,  24
62,1,0.04343,0.02393,  60,  24
63,1,0.03546,0.03359,  60,  24
64,1,0.02254,0.04370,  60,  24
65,1,0.02594,0.04976,  60,  24
66,1,0.04598,0.03082,  60,  24
67,1,0.03241,0.04035,  60,  24
68,1,0.03660,0.03838,  60,  24
1,2,0.03161,0.03981,  60,  24
2,2,0.02605,0.04624,  60,  24
3,2,0.02787,0.04103,  60,  24
4,2,0.03140,0.03969,  60,  24
5,2,0.04172,0.03288,  60,  24
6,2,0.02313,0.06080,  60,  24
7,2,0.02267,0.04909,  60,  24
8,2,0.03227,0.04551,  60,  24
9,2,0.03216,0.03790,  60,  24
10,2,0.02891,0.05059,  60,  24
11,2,0.02534,0.04549,  60,  24
12,2,0.03186,0.04917,  60,  24
13,2,0.04582,0.02394,  60,  24
14,2,0.02264,0.05269,  60,  24
15,2,0.02880,0.04224,  60,  24
16,2,0.02462,0.05491,  60,  24
17,2,0.02516,0.04876,  60,  24
18,2,0.02344,0.05643,  60,  24
19,2,0.03098,0.04914,  60,  24
20,2,0.03183,0.03297,  60,  24
21,2,0.02369,0.05526,  60,  24
22,2,0.02302,0.04705,  60,  24
23,2,0.01897,0.06763,  60,  24
24,2,0.02767,0.04993,  60,  24
25,2,0.02644,0.05243,  60,  24
26,2,0.03916,0.02916,  60,  24
27,2,0.02390,0.05156,  60,  24
28,2,0.01817,0.06501,  60,  24
29,2,0.02649,0.04466,  60,  24
30,2,0.03489,0.03922,  60,  24
31,2,0.02857,0.04673,  60,  24
32,2,0.02950,0.05124,  60,  24
33,2,0.03055,0.04769,  60,  24
34,2,0.02344,0.05817,  60,  24
35,2,0.03921,0.03396,  60,  24
36,2,0.02613,0.05331,  60,  24
37,2,0.02533,0.03176,  60,  24
38,2,0.03402,0.03485,  60,  24
39,2,0.02697,0.04998,  60,  24
40,2,0.03121,0.05010,  60,  24
41,2,0.02709,0.05760,  60,  24
42,2,0.03259,0.04280,  60,  24
43,2,0.02445,0.04745,  60,  24
44,2,0.02786,0.04674,  60,  24
45,2,0.03468,0.04132,  60,  24
46,2,0.02842,0.04204,  60,  24
47,2,0.03516,0.04440,  60,  24
48,2,0.02686,0.04377,  60,  24
49,2,0.04270,0.03143,  60,  24
50,2,0.03418,0.03710,  60,  24
51,2,0.03108,0.04544,  60,  24
52,2,0.02416,0.05592,  60,  24
53,2,0.01984,0.05895,  60,  24
54,2,0.02452,0.04633,  60,  24
55,2,0.02518,0.05278,  60,  24
56,2,0.02261,0.05717,  60,  24
57,2,0.03291,0.04690,  60,  24
58,2,0.02531,0.04380,  60,  24
59,2,0.02405,0.04773,  60,  24
60,2,0.03267,0.04500,  60,  24
61,2,0.04022,0.03126,  60,  24
62,2,0.02360,0.06081,  60,  24
63,2,0.04128,0.03110,  60,  24
64,2,0.03823,0.03748,  60,  24
65,2,0.02433,0.04420,  60,  24
66,2,0.02902,0.04440,  60,  24
67,2,0.03129,0.04516,  60,  24
68,2,0.03420,0.04327,  60,  24
