1D Network settings: o=[ 1.8 12.0 ] nConns=5 nHidden=11 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.01043,0.00540,   5,  11
2,1,0.02376,0.00512,   5,  11
3,1,0.02905,0.02782,   5,  11
4,1,0.01065,0.00554,   5,  11
5,1,0.00639,0.00835,   5,  11
6,1,0.00799,0.00856,   5,  11
7,1,0.01543,0.01556,   5,  11
8,1,0.01812,0.03601,   5,  11
9,1,0.00664,0.00686,   5,  11
10,1,0.00474,0.01203,   5,  11
11,1,0.01621,0.03031,   5,  11
12,1,0.01022,0.00370,   5,  11
13,1,0.01398,0.00909,   5,  11
14,1,0.00450,0.00617,   5,  11
15,1,0.05291,0.03904,   5,  11
16,1,0.01356,0.01237,   5,  11
17,1,0.02533,0.00916,   5,  11
18,1,0.01154,0.00244,   5,  11
19,1,0.02198,0.00628,   5,  11
20,1,0.00715,0.00438,   5,  11
21,1,0.01603,0.00220,   5,  11
22,1,0.00579,0.01125,   5,  11
23,1,0.01984,0.01115,   5,  11
24,1,0.00550,0.00377,   5,  11
25,1,0.00776,0.01824,   5,  11
26,1,0.00613,0.00389,   5,  11
27,1,0.00186,0.02404,   5,  11
28,1,0.00677,0.00310,   5,  11
29,1,0.01600,0.01914,   5,  11
30,1,0.02830,0.01042,   5,  11
31,1,0.00748,0.01274,   5,  11
32,1,0.00817,0.02002,   5,  11
33,1,0.02090,0.01704,   5,  11
34,1,0.01192,0.01553,   5,  11
35,1,0.00359,0.00638,   5,  11
36,1,0.01623,0.02276,   5,  11
37,1,0.01282,0.00718,   5,  11
38,1,0.00525,0.00464,   5,  11
39,1,0.01889,0.03986,   5,  11
40,1,0.01678,0.02767,   5,  11
41,1,0.00870,0.01944,   5,  11
42,1,0.01544,0.01306,   5,  11
43,1,0.01025,0.00563,   5,  11
44,1,0.01947,0.02174,   5,  11
45,1,0.01633,0.02672,   5,  11
46,1,0.03679,0.02584,   5,  11
47,1,0.00832,0.01397,   5,  11
48,1,0.01131,0.01329,   5,  11
49,1,0.01797,0.00713,   5,  11
50,1,0.04540,0.02375,   5,  11
51,1,0.01369,0.01958,   5,  11
52,1,0.02163,0.01066,   5,  11
53,1,0.01106,0.01404,   5,  11
54,1,0.01435,0.02393,   5,  11
55,1,0.00693,0.01535,   5,  11
56,1,0.00628,0.00303,   5,  11
57,1,0.00195,0.00753,   5,  11
58,1,0.01713,0.02184,   5,  11
59,1,0.00278,0.00425,   5,  11
60,1,0.00551,0.00970,   5,  11
61,1,0.00523,0.00434,   5,  11
62,1,0.01175,0.03285,   5,  11
63,1,0.01073,0.00921,   5,  11
64,1,0.01460,0.02053,   5,  11
65,1,0.01560,0.02320,   5,  11
66,1,0.01470,0.01231,   5,  11
67,1,0.01674,0.02991,   5,  11
68,1,0.00571,0.01264,   5,  11
1,2,0.00688,0.05271,   5,  11
2,2,0.00800,0.03634,   5,  11
3,2,0.02128,0.01103,   5,  11
4,2,0.02389,0.02199,   5,  11
5,2,0.01020,0.05420,   5,  11
6,2,0.04347,0.00273,   5,  11
7,2,0.02226,0.01774,   5,  11
8,2,0.01585,0.02652,   5,  11
9,2,0.00829,0.00789,   5,  11
10,2,0.03092,0.02855,   5,  11
11,2,0.00605,0.02773,   5,  11
12,2,0.01157,0.01524,   5,  11
13,2,0.01391,0.01678,   5,  11
14,2,0.00952,0.05941,   5,  11
15,2,0.00723,0.01491,   5,  11
16,2,0.01145,0.01274,   5,  11
17,2,0.01369,0.01847,   5,  11
18,2,0.01616,0.02104,   5,  11
19,2,0.02691,0.05872,   5,  11
20,2,0.01394,0.03260,   5,  11
21,2,0.01237,0.03494,   5,  11
22,2,0.01217,0.04692,   5,  11
23,2,0.01199,0.04340,   5,  11
24,2,0.01040,0.01719,   5,  11
25,2,0.01053,0.00842,   5,  11
26,2,0.01090,0.04784,   5,  11
27,2,0.01335,0.01561,   5,  11
28,2,0.02517,0.06385,   5,  11
29,2,0.01261,0.00216,   5,  11
30,2,0.00780,0.03513,   5,  11
31,2,0.01076,0.00644,   5,  11
32,2,0.01566,0.01767,   5,  11
33,2,0.01294,0.03009,   5,  11
34,2,0.02412,0.03855,   5,  11
35,2,0.01262,0.04804,   5,  11
36,2,0.01061,0.02307,   5,  11
37,2,0.01940,0.01698,   5,  11
38,2,0.03585,0.03439,   5,  11
39,2,0.01431,0.02629,   5,  11
40,2,0.03040,0.02021,   5,  11
41,2,0.01492,0.05539,   5,  11
42,2,0.01567,0.02313,   5,  11
43,2,0.01108,0.00589,   5,  11
44,2,0.01460,0.01874,   5,  11
45,2,0.01752,0.06690,   5,  11
46,2,0.00482,0.07559,   5,  11
47,2,0.02041,0.01420,   5,  11
48,2,0.02081,0.02575,   5,  11
49,2,0.01025,0.04607,   5,  11
50,2,0.00758,0.00973,   5,  11
51,2,0.01478,0.05084,   5,  11
52,2,0.01351,0.02399,   5,  11
53,2,0.02999,0.07236,   5,  11
54,2,0.01453,0.02184,   5,  11
55,2,0.01166,0.00944,   5,  11
56,2,0.01016,0.03757,   5,  11
57,2,0.01414,0.02711,   5,  11
58,2,0.02407,0.02379,   5,  11
59,2,0.03230,0.02017,   5,  11
60,2,0.00971,0.02006,   5,  11
61,2,0.01534,0.03617,   5,  11
62,2,0.02134,0.03928,   5,  11
63,2,0.00587,0.09598,   5,  11
64,2,0.01431,0.03937,   5,  11
65,2,0.01204,0.01786,   5,  11
66,2,0.01425,0.02086,   5,  11
67,2,0.01505,0.01019,   5,  11
68,2,0.01442,0.02949,   5,  11
