2D Network settings: o=[ 4.0 18.0 ] nConns=100 nHidden=26 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.03583,0.03503, 100,  26
2,1,0.04984,0.02591, 100,  26
3,1,0.03641,0.03319, 100,  26
4,1,0.03168,0.04194, 100,  26
5,1,0.02664,0.04754, 100,  26
6,1,0.03900,0.04183, 100,  26
7,1,0.03467,0.03609, 100,  26
8,1,0.03760,0.03516, 100,  26
9,1,0.06020,0.03259, 100,  26
10,1,0.04178,0.03319, 100,  26
11,1,0.05350,0.02975, 100,  26
12,1,0.02379,0.05195, 100,  26
13,1,0.04520,0.02672, 100,  26
14,1,0.03320,0.05234, 100,  26
15,1,0.03307,0.03166, 100,  26
16,1,0.03218,0.04578, 100,  26
17,1,0.02938,0.04438, 100,  26
18,1,0.03756,0.03069, 100,  26
19,1,0.03239,0.03656, 100,  26
20,1,0.03422,0.03790, 100,  26
21,1,0.04743,0.03156, 100,  26
22,1,0.04532,0.03269, 100,  26
23,1,0.02909,0.03673, 100,  26
24,1,0.02363,0.04764, 100,  26
25,1,0.03875,0.04424, 100,  26
26,1,0.04642,0.03876, 100,  26
27,1,0.04710,0.03344, 100,  26
28,1,0.03660,0.04313, 100,  26
29,1,0.03297,0.05139, 100,  26
30,1,0.02670,0.04570, 100,  26
31,1,0.04261,0.03706, 100,  26
32,1,0.03432,0.03216, 100,  26
33,1,0.02543,0.04454, 100,  26
34,1,0.04629,0.03311, 100,  26
35,1,0.06860,0.02380, 100,  26
36,1,0.04563,0.03542, 100,  26
37,1,0.03357,0.03310, 100,  26
38,1,0.02566,0.05681, 100,  26
39,1,0.04034,0.04371, 100,  26
40,1,0.02519,0.04229, 100,  26
41,1,0.02828,0.04806, 100,  26
42,1,0.03406,0.03293, 100,  26
43,1,0.05958,0.02532, 100,  26
44,1,0.04107,0.03594, 100,  26
45,1,0.04315,0.03684, 100,  26
46,1,0.03624,0.04312, 100,  26
47,1,0.04387,0.02691, 100,  26
48,1,0.04736,0.02797, 100,  26
49,1,0.03821,0.03298, 100,  26
50,1,0.04705,0.02564, 100,  26
51,1,0.02918,0.03165, 100,  26
52,1,0.04145,0.03236, 100,  26
53,1,0.04679,0.02770, 100,  26
54,1,0.04986,0.02591, 100,  26
55,1,0.02762,0.04763, 100,  26
56,1,0.03877,0.02584, 100,  26
57,1,0.05504,0.03542, 100,  26
58,1,0.03526,0.03098, 100,  26
59,1,0.01901,0.05555, 100,  26
60,1,0.02831,0.04657, 100,  26
61,1,0.04041,0.02525, 100,  26
62,1,0.02807,0.04668, 100,  26
63,1,0.03447,0.03800, 100,  26
64,1,0.02336,0.06027, 100,  26
65,1,0.02978,0.04754, 100,  26
66,1,0.03571,0.03487, 100,  26
67,1,0.02830,0.03938, 100,  26
68,1,0.03616,0.03334, 100,  26
1,2,0.03821,0.03292, 100,  26
2,2,0.02261,0.04838, 100,  26
3,2,0.02695,0.03671, 100,  26
4,2,0.04333,0.04053, 100,  26
5,2,0.02729,0.04365, 100,  26
6,2,0.02703,0.03995, 100,  26
7,2,0.03884,0.03716, 100,  26
8,2,0.02036,0.04899, 100,  26
9,2,0.03470,0.03000, 100,  26
10,2,0.01883,0.04968, 100,  26
11,2,0.03176,0.04847, 100,  26
12,2,0.02682,0.04725, 100,  26
13,2,0.02497,0.05895, 100,  26
14,2,0.02647,0.05738, 100,  26
15,2,0.02621,0.06004, 100,  26
16,2,0.03112,0.04522, 100,  26
17,2,0.03919,0.04692, 100,  26
18,2,0.03495,0.04880, 100,  26
19,2,0.02817,0.04435, 100,  26
20,2,0.03126,0.05679, 100,  26
21,2,0.03432,0.03816, 100,  26
22,2,0.02290,0.04876, 100,  26
23,2,0.02708,0.04530, 100,  26
24,2,0.05193,0.03114, 100,  26
25,2,0.04276,0.02802, 100,  26
26,2,0.01721,0.06561, 100,  26
27,2,0.03460,0.04965, 100,  26
28,2,0.02910,0.04559, 100,  26
29,2,0.02733,0.04165, 100,  26
30,2,0.03633,0.04131, 100,  26
31,2,0.04309,0.04075, 100,  26
32,2,0.03077,0.04799, 100,  26
33,2,0.02668,0.05270, 100,  26
34,2,0.03490,0.05129, 100,  26
35,2,0.03222,0.04131, 100,  26
36,2,0.02555,0.04782, 100,  26
37,2,0.03237,0.05275, 100,  26
38,2,0.02993,0.03858, 100,  26
39,2,0.02737,0.04882, 100,  26
40,2,0.03663,0.03604, 100,  26
41,2,0.02401,0.05348, 100,  26
42,2,0.03490,0.03842, 100,  26
43,2,0.03971,0.04186, 100,  26
44,2,0.03288,0.03788, 100,  26
45,2,0.04065,0.03526, 100,  26
46,2,0.05010,0.01529, 100,  26
47,2,0.02623,0.05446, 100,  26
48,2,0.04288,0.03816, 100,  26
49,2,0.04345,0.03031, 100,  26
50,2,0.03690,0.03064, 100,  26
51,2,0.02520,0.03678, 100,  26
52,2,0.03153,0.03973, 100,  26
53,2,0.03803,0.04343, 100,  26
54,2,0.03486,0.04297, 100,  26
55,2,0.02989,0.04655, 100,  26
56,2,0.02983,0.03656, 100,  26
57,2,0.04877,0.03317, 100,  26
58,2,0.04181,0.03888, 100,  26
59,2,0.03709,0.03814, 100,  26
60,2,0.03221,0.03704, 100,  26
61,2,0.03289,0.04405, 100,  26
62,2,0.02473,0.04267, 100,  26
63,2,0.03049,0.05218, 100,  26
64,2,0.04524,0.04153, 100,  26
65,2,0.03189,0.04324, 100,  26
66,2,0.03306,0.02552, 100,  26
67,2,0.02556,0.04552, 100,  26
68,2,0.02984,0.04195, 100,  26
