1D Network settings: o=[ 1.8 12.0 ] nConns=9 nHidden=11 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.01742,0.03279,   9,  11
2,1,0.00478,0.01361,   9,  11
3,1,0.01174,0.01309,   9,  11
4,1,0.01186,0.01914,   9,  11
5,1,0.02124,0.03143,   9,  11
6,1,0.01084,0.01081,   9,  11
7,1,0.03595,0.01096,   9,  11
8,1,0.01252,0.01388,   9,  11
9,1,0.01031,0.02211,   9,  11
10,1,0.02393,0.01940,   9,  11
11,1,0.01458,0.03548,   9,  11
12,1,0.00633,0.00451,   9,  11
13,1,0.01281,0.03184,   9,  11
14,1,0.01140,0.01093,   9,  11
15,1,0.02078,0.00862,   9,  11
16,1,0.00751,0.01557,   9,  11
17,1,0.01446,0.01395,   9,  11
18,1,0.00990,0.00839,   9,  11
19,1,0.04054,0.01827,   9,  11
20,1,0.00459,0.01543,   9,  11
21,1,0.02049,0.01263,   9,  11
22,1,0.01673,0.02912,   9,  11
23,1,0.01687,0.02272,   9,  11
24,1,0.02603,0.02454,   9,  11
25,1,0.01638,0.01115,   9,  11
26,1,0.00551,0.01462,   9,  11
27,1,0.00923,0.03847,   9,  11
28,1,0.00919,0.02002,   9,  11
29,1,0.00637,0.01764,   9,  11
30,1,0.00489,0.02915,   9,  11
31,1,0.01307,0.03241,   9,  11
32,1,0.01191,0.01668,   9,  11
33,1,0.00853,0.02320,   9,  11
34,1,0.02558,0.01293,   9,  11
35,1,0.02704,0.04573,   9,  11
36,1,0.00855,0.01274,   9,  11
37,1,0.03867,0.01829,   9,  11
38,1,0.00928,0.00689,   9,  11
39,1,0.05924,0.04217,   9,  11
40,1,0.03209,0.01057,   9,  11
41,1,0.00524,0.00990,   9,  11
42,1,0.01260,0.01207,   9,  11
43,1,0.00593,0.00709,   9,  11
44,1,0.01160,0.03372,   9,  11
45,1,0.01130,0.01492,   9,  11
46,1,0.00658,0.01641,   9,  11
47,1,0.01385,0.02110,   9,  11
48,1,0.00993,0.01714,   9,  11
49,1,0.00950,0.02808,   9,  11
50,1,0.01622,0.00644,   9,  11
51,1,0.01558,0.01263,   9,  11
52,1,0.02275,0.03819,   9,  11
53,1,0.02421,0.01706,   9,  11
54,1,0.01091,0.02138,   9,  11
55,1,0.00593,0.00448,   9,  11
56,1,0.01123,0.01750,   9,  11
57,1,0.00777,0.01175,   9,  11
58,1,0.00827,0.01760,   9,  11
59,1,0.05816,0.01122,   9,  11
60,1,0.00881,0.01066,   9,  11
61,1,0.01235,0.01653,   9,  11
62,1,0.02500,0.02066,   9,  11
63,1,0.04227,0.02989,   9,  11
64,1,0.00731,0.03243,   9,  11
65,1,0.00936,0.00639,   9,  11
66,1,0.01772,0.01514,   9,  11
67,1,0.02033,0.02747,   9,  11
68,1,0.00386,0.01639,   9,  11
1,2,0.01000,0.04534,   9,  11
2,2,0.00616,0.06100,   9,  11
3,2,0.00825,0.03311,   9,  11
4,2,0.01758,0.03001,   9,  11
5,2,0.00971,0.04002,   9,  11
6,2,0.00869,0.01877,   9,  11
7,2,0.00699,0.02731,   9,  11
8,2,0.00734,0.03130,   9,  11
9,2,0.00491,0.02501,   9,  11
10,2,0.00551,0.01159,   9,  11
11,2,0.00804,0.01839,   9,  11
12,2,0.00453,0.01597,   9,  11
13,2,0.00905,0.01695,   9,  11
14,2,0.00475,0.02677,   9,  11
15,2,0.00571,0.01954,   9,  11
16,2,0.01467,0.06100,   9,  11
17,2,0.00689,0.04058,   9,  11
18,2,0.00931,0.01365,   9,  11
19,2,0.00968,0.04221,   9,  11
20,2,0.01120,0.03766,   9,  11
21,2,0.01739,0.06327,   9,  11
22,2,0.00779,0.01473,   9,  11
23,2,0.01716,0.03747,   9,  11
24,2,0.00921,0.00915,   9,  11
25,2,0.00541,0.01521,   9,  11
26,2,0.00589,0.01971,   9,  11
27,2,0.00758,0.02030,   9,  11
28,2,0.00908,0.08391,   9,  11
29,2,0.00638,0.00749,   9,  11
30,2,0.01377,0.04817,   9,  11
31,2,0.00631,0.08068,   9,  11
32,2,0.01316,0.01106,   9,  11
33,2,0.01145,0.01234,   9,  11
34,2,0.00592,0.00779,   9,  11
35,2,0.01044,0.02577,   9,  11
36,2,0.00337,0.00803,   9,  11
37,2,0.01951,0.02772,   9,  11
38,2,0.01160,0.02455,   9,  11
39,2,0.04598,0.04117,   9,  11
40,2,0.01571,0.02796,   9,  11
41,2,0.01039,0.04043,   9,  11
42,2,0.01217,0.02202,   9,  11
43,2,0.01087,0.02700,   9,  11
44,2,0.01130,0.05484,   9,  11
45,2,0.00214,0.03985,   9,  11
46,2,0.00171,0.01865,   9,  11
47,2,0.01857,0.02351,   9,  11
48,2,0.00160,0.04493,   9,  11
49,2,0.01200,0.04227,   9,  11
50,2,0.02091,0.06592,   9,  11
51,2,0.00449,0.03351,   9,  11
52,2,0.01087,0.03878,   9,  11
53,2,0.00958,0.03266,   9,  11
54,2,0.00345,0.01807,   9,  11
55,2,0.01725,0.02939,   9,  11
56,2,0.00335,0.03918,   9,  11
57,2,0.01203,0.04017,   9,  11
58,2,0.00893,0.02679,   9,  11
59,2,0.00996,0.01838,   9,  11
60,2,0.00513,0.00795,   9,  11
61,2,0.00661,0.05150,   9,  11
62,2,0.00771,0.08332,   9,  11
63,2,0.00843,0.06565,   9,  11
64,2,0.00435,0.02382,   9,  11
65,2,0.01042,0.04170,   9,  11
66,2,0.01137,0.02096,   9,  11
67,2,0.01163,0.03651,   9,  11
68,2,0.00531,0.03759,   9,  11
