2D Network settings: o=[ 4.0 18.0 ] nConns=40 nHidden=26 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.03446,0.03780,  40,  26
2,1,0.03995,0.03750,  40,  26
3,1,0.03571,0.03269,  40,  26
4,1,0.03863,0.02943,  40,  26
5,1,0.02941,0.04027,  40,  26
6,1,0.03141,0.06014,  40,  26
7,1,0.02398,0.04526,  40,  26
8,1,0.04899,0.03624,  40,  26
9,1,0.03897,0.03569,  40,  26
10,1,0.04770,0.03476,  40,  26
11,1,0.03350,0.04027,  40,  26
12,1,0.02966,0.03477,  40,  26
13,1,0.02756,0.04234,  40,  26
14,1,0.03292,0.05335,  40,  26
15,1,0.03095,0.04667,  40,  26
16,1,0.04153,0.03160,  40,  26
17,1,0.03797,0.04713,  40,  26
18,1,0.04290,0.02684,  40,  26
19,1,0.02509,0.05902,  40,  26
20,1,0.03385,0.04166,  40,  26
21,1,0.04187,0.03635,  40,  26
22,1,0.03092,0.03990,  40,  26
23,1,0.03904,0.02804,  40,  26
24,1,0.03190,0.03659,  40,  26
25,1,0.03767,0.04153,  40,  26
26,1,0.02735,0.04645,  40,  26
27,1,0.04535,0.02769,  40,  26
28,1,0.02652,0.04129,  40,  26
29,1,0.02932,0.04034,  40,  26
30,1,0.03879,0.03853,  40,  26
31,1,0.03431,0.03877,  40,  26
32,1,0.02996,0.04894,  40,  26
33,1,0.02889,0.04299,  40,  26
34,1,0.04104,0.02772,  40,  26
35,1,0.04323,0.03579,  40,  26
36,1,0.03474,0.02902,  40,  26
37,1,0.04842,0.03077,  40,  26
38,1,0.03244,0.03776,  40,  26
39,1,0.03764,0.04157,  40,  26
40,1,0.04259,0.03127,  40,  26
41,1,0.03594,0.03065,  40,  26
42,1,0.03278,0.04074,  40,  26
43,1,0.04084,0.04357,  40,  26
44,1,0.03685,0.04649,  40,  26
45,1,0.04185,0.03580,  40,  26
46,1,0.03659,0.03413,  40,  26
47,1,0.03784,0.03611,  40,  26
48,1,0.03898,0.03548,  40,  26
49,1,0.03350,0.03275,  40,  26
50,1,0.03158,0.03516,  40,  26
51,1,0.03064,0.04665,  40,  26
52,1,0.02940,0.03714,  40,  26
53,1,0.03397,0.03556,  40,  26
54,1,0.02219,0.06043,  40,  26
55,1,0.02733,0.04013,  40,  26
56,1,0.03406,0.03942,  40,  26
57,1,0.04432,0.04289,  40,  26
58,1,0.02631,0.04518,  40,  26
59,1,0.04528,0.04499,  40,  26
60,1,0.03889,0.02437,  40,  26
61,1,0.02409,0.05398,  40,  26
62,1,0.03897,0.04988,  40,  26
63,1,0.03889,0.03418,  40,  26
64,1,0.02420,0.04432,  40,  26
65,1,0.03087,0.03652,  40,  26
66,1,0.03471,0.03731,  40,  26
67,1,0.04198,0.03417,  40,  26
68,1,0.03968,0.05059,  40,  26
1,2,0.01258,0.07204,  40,  26
2,2,0.04468,0.03621,  40,  26
3,2,0.02541,0.06714,  40,  26
4,2,0.03331,0.05334,  40,  26
5,2,0.03794,0.04143,  40,  26
6,2,0.01635,0.06664,  40,  26
7,2,0.02963,0.04231,  40,  26
8,2,0.03641,0.04178,  40,  26
9,2,0.02949,0.05291,  40,  26
10,2,0.03053,0.05109,  40,  26
11,2,0.02733,0.05899,  40,  26
12,2,0.02269,0.06314,  40,  26
13,2,0.02421,0.05829,  40,  26
14,2,0.02584,0.05576,  40,  26
15,2,0.03195,0.04923,  40,  26
16,2,0.03856,0.03038,  40,  26
17,2,0.03806,0.04632,  40,  26
18,2,0.02908,0.04457,  40,  26
19,2,0.04387,0.02936,  40,  26
20,2,0.02855,0.04822,  40,  26
21,2,0.02075,0.08388,  40,  26
22,2,0.02722,0.03742,  40,  26
23,2,0.03511,0.03947,  40,  26
24,2,0.02247,0.04921,  40,  26
25,2,0.03488,0.03907,  40,  26
26,2,0.04136,0.03055,  40,  26
27,2,0.02466,0.06536,  40,  26
28,2,0.03296,0.04847,  40,  26
29,2,0.03084,0.04821,  40,  26
30,2,0.03378,0.04999,  40,  26
31,2,0.01959,0.06272,  40,  26
32,2,0.02042,0.03960,  40,  26
33,2,0.02655,0.05734,  40,  26
34,2,0.02806,0.05138,  40,  26
35,2,0.02095,0.05512,  40,  26
36,2,0.04015,0.05380,  40,  26
37,2,0.04026,0.04788,  40,  26
38,2,0.02048,0.06266,  40,  26
39,2,0.02436,0.05163,  40,  26
40,2,0.02741,0.07429,  40,  26
41,2,0.04261,0.03658,  40,  26
42,2,0.03025,0.06779,  40,  26
43,2,0.01820,0.06353,  40,  26
44,2,0.02976,0.04951,  40,  26
45,2,0.03687,0.03865,  40,  26
46,2,0.02579,0.05711,  40,  26
47,2,0.01908,0.04689,  40,  26
48,2,0.02252,0.06155,  40,  26
49,2,0.03646,0.05388,  40,  26
50,2,0.01981,0.07963,  40,  26
51,2,0.05423,0.02591,  40,  26
52,2,0.03089,0.04149,  40,  26
53,2,0.03861,0.03734,  40,  26
54,2,0.02591,0.06079,  40,  26
55,2,0.02600,0.05712,  40,  26
56,2,0.03044,0.04012,  40,  26
57,2,0.02548,0.05752,  40,  26
58,2,0.03191,0.05037,  40,  26
59,2,0.01550,0.07177,  40,  26
60,2,0.03310,0.05939,  40,  26
61,2,0.04074,0.04539,  40,  26
62,2,0.02874,0.05105,  40,  26
63,2,0.03013,0.05551,  40,  26
64,2,0.03078,0.05240,  40,  26
65,2,0.03526,0.03649,  40,  26
66,2,0.03091,0.04622,  40,  26
67,2,0.01865,0.07331,  40,  26
68,2,0.01635,0.08049,  40,  26
