2D Network settings: o=[ 4.0 18.0 ] nConns=80 nHidden=28 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.02872,0.06084,  80,  28
2,1,0.04886,0.02914,  80,  28
3,1,0.02860,0.05181,  80,  28
4,1,0.03387,0.04075,  80,  28
5,1,0.03497,0.04010,  80,  28
6,1,0.04864,0.02901,  80,  28
7,1,0.03438,0.04647,  80,  28
8,1,0.04438,0.03114,  80,  28
9,1,0.03142,0.04891,  80,  28
10,1,0.03094,0.03926,  80,  28
11,1,0.02950,0.03860,  80,  28
12,1,0.03622,0.03492,  80,  28
13,1,0.02055,0.04522,  80,  28
14,1,0.02812,0.03566,  80,  28
15,1,0.02602,0.04423,  80,  28
16,1,0.02944,0.04618,  80,  28
17,1,0.04940,0.02494,  80,  28
18,1,0.03834,0.04922,  80,  28
19,1,0.02977,0.04810,  80,  28
20,1,0.03602,0.05046,  80,  28
21,1,0.02959,0.03157,  80,  28
22,1,0.04022,0.03285,  80,  28
23,1,0.04035,0.03336,  80,  28
24,1,0.03581,0.04083,  80,  28
25,1,0.02885,0.05483,  80,  28
26,1,0.03519,0.03160,  80,  28
27,1,0.03081,0.04420,  80,  28
28,1,0.04884,0.03657,  80,  28
29,1,0.04549,0.02996,  80,  28
30,1,0.04012,0.04454,  80,  28
31,1,0.03096,0.03677,  80,  28
32,1,0.02422,0.04473,  80,  28
33,1,0.03971,0.04619,  80,  28
34,1,0.03162,0.03063,  80,  28
35,1,0.04758,0.02723,  80,  28
36,1,0.03644,0.03459,  80,  28
37,1,0.03433,0.03672,  80,  28
38,1,0.02481,0.04067,  80,  28
39,1,0.05250,0.03038,  80,  28
40,1,0.03264,0.03407,  80,  28
41,1,0.03351,0.04052,  80,  28
42,1,0.03999,0.03490,  80,  28
43,1,0.03376,0.04502,  80,  28
44,1,0.02687,0.03867,  80,  28
45,1,0.06135,0.03512,  80,  28
46,1,0.04944,0.02858,  80,  28
47,1,0.03615,0.03275,  80,  28
48,1,0.04172,0.03920,  80,  28
49,1,0.04508,0.03118,  80,  28
50,1,0.03751,0.03166,  80,  28
51,1,0.03662,0.03190,  80,  28
52,1,0.03063,0.04332,  80,  28
53,1,0.04180,0.04053,  80,  28
54,1,0.03886,0.04072,  80,  28
55,1,0.03436,0.03077,  80,  28
56,1,0.03535,0.05407,  80,  28
57,1,0.03655,0.03887,  80,  28
58,1,0.03207,0.04505,  80,  28
59,1,0.02465,0.04656,  80,  28
60,1,0.04034,0.03922,  80,  28
61,1,0.04224,0.02611,  80,  28
62,1,0.02684,0.04509,  80,  28
63,1,0.03996,0.03538,  80,  28
64,1,0.05408,0.03459,  80,  28
65,1,0.02789,0.04667,  80,  28
66,1,0.03767,0.04328,  80,  28
67,1,0.02529,0.04459,  80,  28
68,1,0.03831,0.04085,  80,  28
1,2,0.02802,0.04966,  80,  28
2,2,0.03726,0.04901,  80,  28
3,2,0.02507,0.06677,  80,  28
4,2,0.03308,0.05285,  80,  28
5,2,0.02101,0.05796,  80,  28
6,2,0.02529,0.04989,  80,  28
7,2,0.02298,0.05306,  80,  28
8,2,0.03096,0.03513,  80,  28
9,2,0.02834,0.05345,  80,  28
10,2,0.02393,0.05949,  80,  28
11,2,0.02167,0.06105,  80,  28
12,2,0.02277,0.04644,  80,  28
13,2,0.02357,0.05190,  80,  28
14,2,0.04042,0.03490,  80,  28
15,2,0.02610,0.04970,  80,  28
16,2,0.02490,0.04707,  80,  28
17,2,0.04228,0.03638,  80,  28
18,2,0.03623,0.04119,  80,  28
19,2,0.02682,0.04504,  80,  28
20,2,0.02657,0.04259,  80,  28
21,2,0.02304,0.04509,  80,  28
22,2,0.04490,0.03319,  80,  28
23,2,0.02193,0.06208,  80,  28
24,2,0.03276,0.04557,  80,  28
25,2,0.02087,0.05152,  80,  28
26,2,0.03050,0.04465,  80,  28
27,2,0.02460,0.05254,  80,  28
28,2,0.02621,0.06265,  80,  28
29,2,0.02905,0.05456,  80,  28
30,2,0.04296,0.03340,  80,  28
31,2,0.02362,0.04712,  80,  28
32,2,0.03717,0.04231,  80,  28
33,2,0.02413,0.03700,  80,  28
34,2,0.02943,0.04150,  80,  28
35,2,0.03925,0.04309,  80,  28
36,2,0.03284,0.05249,  80,  28
37,2,0.03476,0.04195,  80,  28
38,2,0.03666,0.04356,  80,  28
39,2,0.02377,0.04381,  80,  28
40,2,0.03452,0.04809,  80,  28
41,2,0.03349,0.04225,  80,  28
42,2,0.03692,0.04094,  80,  28
43,2,0.03192,0.04261,  80,  28
44,2,0.03722,0.05029,  80,  28
45,2,0.01705,0.05942,  80,  28
46,2,0.02340,0.05183,  80,  28
47,2,0.03084,0.05136,  80,  28
48,2,0.02998,0.04778,  80,  28
49,2,0.02275,0.05298,  80,  28
50,2,0.02816,0.03073,  80,  28
51,2,0.02502,0.04951,  80,  28
52,2,0.02620,0.04620,  80,  28
53,2,0.03386,0.04231,  80,  28
54,2,0.02094,0.05709,  80,  28
55,2,0.03295,0.04048,  80,  28
56,2,0.02594,0.05667,  80,  28
57,2,0.02995,0.04511,  80,  28
58,2,0.04107,0.03287,  80,  28
59,2,0.02297,0.04430,  80,  28
60,2,0.02663,0.04054,  80,  28
61,2,0.03350,0.03312,  80,  28
62,2,0.02466,0.05078,  80,  28
63,2,0.02893,0.05101,  80,  28
64,2,0.04012,0.02643,  80,  28
65,2,0.02963,0.04519,  80,  28
66,2,0.03392,0.03790,  80,  28
67,2,0.02737,0.04875,  80,  28
68,2,0.01839,0.06343,  80,  28
