2D Network settings: o=[ 4.0 18.0 ] nConns=60 nHidden=28 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.03986,0.03479,  60,  28
2,1,0.03308,0.03900,  60,  28
3,1,0.02434,0.04261,  60,  28
4,1,0.03162,0.06061,  60,  28
5,1,0.02652,0.03996,  60,  28
6,1,0.03475,0.03836,  60,  28
7,1,0.04316,0.03824,  60,  28
8,1,0.03259,0.03212,  60,  28
9,1,0.03741,0.04122,  60,  28
10,1,0.03804,0.03371,  60,  28
11,1,0.03195,0.04721,  60,  28
12,1,0.02741,0.04470,  60,  28
13,1,0.03629,0.04570,  60,  28
14,1,0.04254,0.02757,  60,  28
15,1,0.03787,0.03316,  60,  28
16,1,0.03600,0.04066,  60,  28
17,1,0.03860,0.03886,  60,  28
18,1,0.04233,0.03127,  60,  28
19,1,0.03549,0.03298,  60,  28
20,1,0.02962,0.04517,  60,  28
21,1,0.02468,0.04721,  60,  28
22,1,0.04829,0.02562,  60,  28
23,1,0.02903,0.04130,  60,  28
24,1,0.03036,0.04220,  60,  28
25,1,0.03061,0.03977,  60,  28
26,1,0.02713,0.04093,  60,  28
27,1,0.02737,0.04260,  60,  28
28,1,0.02333,0.05609,  60,  28
29,1,0.02229,0.05331,  60,  28
30,1,0.03538,0.04041,  60,  28
31,1,0.04162,0.03720,  60,  28
32,1,0.02853,0.03435,  60,  28
33,1,0.03396,0.04080,  60,  28
34,1,0.03335,0.03898,  60,  28
35,1,0.04631,0.01875,  60,  28
36,1,0.03107,0.03537,  60,  28
37,1,0.03381,0.03707,  60,  28
38,1,0.04799,0.02746,  60,  28
39,1,0.02363,0.04224,  60,  28
40,1,0.02797,0.05358,  60,  28
41,1,0.03754,0.03891,  60,  28
42,1,0.02158,0.05388,  60,  28
43,1,0.02801,0.03520,  60,  28
44,1,0.04697,0.02311,  60,  28
45,1,0.04041,0.03249,  60,  28
46,1,0.03106,0.04586,  60,  28
47,1,0.03672,0.03948,  60,  28
48,1,0.04615,0.03124,  60,  28
49,1,0.03041,0.04548,  60,  28
50,1,0.01852,0.04280,  60,  28
51,1,0.02656,0.05464,  60,  28
52,1,0.05599,0.02933,  60,  28
53,1,0.02985,0.04097,  60,  28
54,1,0.04006,0.04015,  60,  28
55,1,0.03382,0.03318,  60,  28
56,1,0.02787,0.03806,  60,  28
57,1,0.03930,0.04138,  60,  28
58,1,0.03164,0.03752,  60,  28
59,1,0.03398,0.04985,  60,  28
60,1,0.03184,0.03487,  60,  28
61,1,0.04196,0.03393,  60,  28
62,1,0.04060,0.03436,  60,  28
63,1,0.03748,0.03158,  60,  28
64,1,0.04137,0.02546,  60,  28
65,1,0.02247,0.06608,  60,  28
66,1,0.05089,0.03336,  60,  28
67,1,0.03002,0.04171,  60,  28
68,1,0.04450,0.03080,  60,  28
1,2,0.04221,0.04409,  60,  28
2,2,0.02397,0.05996,  60,  28
3,2,0.02127,0.05894,  60,  28
4,2,0.02798,0.04564,  60,  28
5,2,0.01711,0.05611,  60,  28
6,2,0.02315,0.05106,  60,  28
7,2,0.02017,0.06658,  60,  28
8,2,0.01201,0.05669,  60,  28
9,2,0.02345,0.05775,  60,  28
10,2,0.02601,0.05047,  60,  28
11,2,0.02958,0.05233,  60,  28
12,2,0.03120,0.03529,  60,  28
13,2,0.04096,0.03751,  60,  28
14,2,0.02220,0.05776,  60,  28
15,2,0.03831,0.03348,  60,  28
16,2,0.02261,0.04675,  60,  28
17,2,0.02941,0.03970,  60,  28
18,2,0.03832,0.04118,  60,  28
19,2,0.02092,0.05536,  60,  28
20,2,0.02272,0.05910,  60,  28
21,2,0.02885,0.05270,  60,  28
22,2,0.02945,0.05819,  60,  28
23,2,0.04454,0.03583,  60,  28
24,2,0.02388,0.05043,  60,  28
25,2,0.02421,0.05256,  60,  28
26,2,0.03708,0.03851,  60,  28
27,2,0.03285,0.04813,  60,  28
28,2,0.03210,0.04181,  60,  28
29,2,0.02817,0.04278,  60,  28
30,2,0.02833,0.05526,  60,  28
31,2,0.01707,0.05441,  60,  28
32,2,0.02330,0.04866,  60,  28
33,2,0.03436,0.04666,  60,  28
34,2,0.03588,0.03497,  60,  28
35,2,0.03485,0.04594,  60,  28
36,2,0.03189,0.05222,  60,  28
37,2,0.03011,0.03401,  60,  28
38,2,0.02770,0.03966,  60,  28
39,2,0.01965,0.06897,  60,  28
40,2,0.02950,0.04366,  60,  28
41,2,0.02729,0.05037,  60,  28
42,2,0.02579,0.06909,  60,  28
43,2,0.03146,0.04007,  60,  28
44,2,0.03452,0.05129,  60,  28
45,2,0.03171,0.03510,  60,  28
46,2,0.03714,0.04633,  60,  28
47,2,0.03695,0.03995,  60,  28
48,2,0.02692,0.05170,  60,  28
49,2,0.02595,0.04882,  60,  28
50,2,0.02193,0.05524,  60,  28
51,2,0.02075,0.05723,  60,  28
52,2,0.03484,0.03697,  60,  28
53,2,0.03272,0.03479,  60,  28
54,2,0.03004,0.04294,  60,  28
55,2,0.02836,0.05050,  60,  28
56,2,0.02720,0.05456,  60,  28
57,2,0.02852,0.04573,  60,  28
58,2,0.02416,0.05546,  60,  28
59,2,0.03809,0.04410,  60,  28
60,2,0.02692,0.04827,  60,  28
61,2,0.03579,0.04327,  60,  28
62,2,0.04586,0.02680,  60,  28
63,2,0.02504,0.04247,  60,  28
64,2,0.02437,0.04698,  60,  28
65,2,0.03297,0.03989,  60,  28
66,2,0.02743,0.04519,  60,  28
67,2,0.02894,0.04294,  60,  28
68,2,0.02575,0.06097,  60,  28
