1D Network settings: o=[ 1.8 12.0 ] nConns=6 nHidden=14 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.01778,0.02628,   6,  14
2,1,0.01012,0.00809,   6,  14
3,1,0.00820,0.00701,   6,  14
4,1,0.01256,0.01350,   6,  14
5,1,0.00800,0.00565,   6,  14
6,1,0.10259,0.01817,   6,  14
7,1,0.03350,0.01972,   6,  14
8,1,0.00711,0.01264,   6,  14
9,1,0.01175,0.00833,   6,  14
10,1,0.01708,0.01649,   6,  14
11,1,0.01842,0.02422,   6,  14
12,1,0.00493,0.00360,   6,  14
13,1,0.01487,0.01061,   6,  14
14,1,0.00789,0.00495,   6,  14
15,1,0.04324,0.02771,   6,  14
16,1,0.00582,0.00452,   6,  14
17,1,0.00740,0.00751,   6,  14
18,1,0.01393,0.01233,   6,  14
19,1,0.00674,0.00592,   6,  14
20,1,0.00887,0.03830,   6,  14
21,1,0.01096,0.00696,   6,  14
22,1,0.01633,0.00335,   6,  14
23,1,0.01335,0.00438,   6,  14
24,1,0.02262,0.00854,   6,  14
25,1,0.01775,0.01004,   6,  14
26,1,0.00864,0.00805,   6,  14
27,1,0.01732,0.02702,   6,  14
28,1,0.00458,0.00504,   6,  14
29,1,0.01048,0.01421,   6,  14
30,1,0.01042,0.00859,   6,  14
31,1,0.00668,0.00312,   6,  14
32,1,0.00665,0.00801,   6,  14
33,1,0.01277,0.00235,   6,  14
34,1,0.03193,0.03074,   6,  14
35,1,0.01087,0.00704,   6,  14
36,1,0.00746,0.00671,   6,  14
37,1,0.03138,0.01424,   6,  14
38,1,0.00361,0.00874,   6,  14
39,1,0.00841,0.01848,   6,  14
40,1,0.02707,0.02349,   6,  14
41,1,0.00997,0.00353,   6,  14
42,1,0.01349,0.01333,   6,  14
43,1,0.01174,0.00305,   6,  14
44,1,0.01021,0.00998,   6,  14
45,1,0.01109,0.01638,   6,  14
46,1,0.01119,0.01781,   6,  14
47,1,0.00221,0.00622,   6,  14
48,1,0.02513,0.01598,   6,  14
49,1,0.00610,0.00595,   6,  14
50,1,0.00750,0.00421,   6,  14
51,1,0.02781,0.01460,   6,  14
52,1,0.01536,0.01670,   6,  14
53,1,0.01415,0.00759,   6,  14
54,1,0.01501,0.01093,   6,  14
55,1,0.00222,0.01602,   6,  14
56,1,0.01139,0.01196,   6,  14
57,1,0.01045,0.00788,   6,  14
58,1,0.01288,0.01230,   6,  14
59,1,0.00818,0.01694,   6,  14
60,1,0.00547,0.00402,   6,  14
61,1,0.00756,0.00472,   6,  14
62,1,0.01117,0.00847,   6,  14
63,1,0.00885,0.00727,   6,  14
64,1,0.00390,0.01877,   6,  14
65,1,0.00663,0.00931,   6,  14
66,1,0.00726,0.01686,   6,  14
67,1,0.02411,0.00275,   6,  14
68,1,0.00554,0.00868,   6,  14
1,2,0.00296,0.01771,   6,  14
2,2,0.00664,0.01378,   6,  14
3,2,0.01217,0.02166,   6,  14
4,2,0.00375,0.01766,   6,  14
5,2,0.01555,0.05136,   6,  14
6,2,0.01135,0.05347,   6,  14
7,2,0.00849,0.06379,   6,  14
8,2,0.00813,0.00951,   6,  14
9,2,0.02770,0.02766,   6,  14
10,2,0.02565,0.01637,   6,  14
11,2,0.00485,0.01387,   6,  14
12,2,0.00985,0.00598,   6,  14
13,2,0.00338,0.01823,   6,  14
14,2,0.01657,0.01138,   6,  14
15,2,0.02228,0.00288,   6,  14
16,2,0.00493,0.04322,   6,  14
17,2,0.00994,0.01004,   6,  14
18,2,0.02822,0.01857,   6,  14
19,2,0.02500,0.01666,   6,  14
20,2,0.00513,0.00968,   6,  14
21,2,0.00367,0.01351,   6,  14
22,2,0.01451,0.02662,   6,  14
23,2,0.01008,0.02198,   6,  14
24,2,0.00616,0.01811,   6,  14
25,2,0.01035,0.03156,   6,  14
26,2,0.03000,0.03895,   6,  14
27,2,0.00752,0.04925,   6,  14
28,2,0.00794,0.02595,   6,  14
29,2,0.01652,0.02695,   6,  14
30,2,0.01165,0.00657,   6,  14
31,2,0.00447,0.03762,   6,  14
32,2,0.00712,0.01636,   6,  14
33,2,0.02056,0.02876,   6,  14
34,2,0.01301,0.00730,   6,  14
35,2,0.00331,0.00686,   6,  14
36,2,0.00841,0.02300,   6,  14
37,2,0.00587,0.03143,   6,  14
38,2,0.02051,0.03522,   6,  14
39,2,0.00874,0.00595,   6,  14
40,2,0.00599,0.01013,   6,  14
41,2,0.00390,0.05985,   6,  14
42,2,0.01615,0.05325,   6,  14
43,2,0.01002,0.01257,   6,  14
44,2,0.00737,0.03396,   6,  14
45,2,0.01322,0.00874,   6,  14
46,2,0.00982,0.00399,   6,  14
47,2,0.04292,0.04664,   6,  14
48,2,0.00759,0.07198,   6,  14
49,2,0.00774,0.02914,   6,  14
50,2,0.00740,0.01704,   6,  14
51,2,0.00464,0.00445,   6,  14
52,2,0.00819,0.01992,   6,  14
53,2,0.00923,0.02908,   6,  14
54,2,0.01237,0.01515,   6,  14
55,2,0.01434,0.02892,   6,  14
56,2,0.00661,0.00989,   6,  14
57,2,0.01214,0.03030,   6,  14
58,2,0.00713,0.01657,   6,  14
59,2,0.00580,0.01516,   6,  14
60,2,0.00359,0.02324,   6,  14
61,2,0.00389,0.00886,   6,  14
62,2,0.00408,0.02427,   6,  14
63,2,0.02439,0.03515,   6,  14
64,2,0.01300,0.01882,   6,  14
65,2,0.00582,0.00634,   6,  14
66,2,0.02240,0.01215,   6,  14
67,2,0.00836,0.00577,   6,  14
68,2,0.00908,0.03453,   6,  14
