2D Network settings: o=[ 4.0 18.0 ] nConns=60 nHidden=22 trials=68

run,hemisphere,global_target,local_target,nConns,nHidden
1,1,0.02796,0.04359,  60,  22
2,1,0.03980,0.02887,  60,  22
3,1,0.03264,0.03234,  60,  22
4,1,0.02924,0.03853,  60,  22
5,1,0.03025,0.03595,  60,  22
6,1,0.02736,0.03851,  60,  22
7,1,0.04843,0.02803,  60,  22
8,1,0.02507,0.03621,  60,  22
9,1,0.03832,0.03305,  60,  22
10,1,0.03000,0.03608,  60,  22
11,1,0.03550,0.03506,  60,  22
12,1,0.03494,0.03412,  60,  22
13,1,0.03550,0.03510,  60,  22
14,1,0.03177,0.04059,  60,  22
15,1,0.04616,0.02773,  60,  22
16,1,0.03364,0.03980,  60,  22
17,1,0.03395,0.03395,  60,  22
18,1,0.03285,0.03782,  60,  22
19,1,0.01928,0.05197,  60,  22
20,1,0.03118,0.04123,  60,  22
21,1,0.04149,0.04228,  60,  22
22,1,0.03479,0.03262,  60,  22
23,1,0.04310,0.02521,  60,  22
24,1,0.04476,0.03508,  60,  22
25,1,0.03892,0.03072,  60,  22
26,1,0.02901,0.04303,  60,  22
27,1,0.02771,0.04586,  60,  22
28,1,0.04129,0.03540,  60,  22
29,1,0.03819,0.03444,  60,  22
30,1,0.03317,0.03360,  60,  22
31,1,0.03523,0.03262,  60,  22
32,1,0.03135,0.04130,  60,  22
33,1,0.03187,0.03393,  60,  22
34,1,0.03696,0.02868,  60,  22
35,1,0.03557,0.02804,  60,  22
36,1,0.03624,0.02590,  60,  22
37,1,0.02729,0.03830,  60,  22
38,1,0.05484,0.01618,  60,  22
39,1,0.02723,0.04696,  60,  22
40,1,0.03847,0.03038,  60,  22
41,1,0.04080,0.02637,  60,  22
42,1,0.02943,0.03339,  60,  22
43,1,0.02890,0.03965,  60,  22
44,1,0.03476,0.03993,  60,  22
45,1,0.03762,0.03211,  60,  22
46,1,0.04464,0.03765,  60,  22
47,1,0.03078,0.03566,  60,  22
48,1,0.03758,0.03544,  60,  22
49,1,0.02764,0.04354,  60,  22
50,1,0.03682,0.03890,  60,  22
51,1,0.05286,0.03854,  60,  22
52,1,0.04340,0.02806,  60,  22
53,1,0.02885,0.04023,  60,  22
54,1,0.01892,0.05588,  60,  22
55,1,0.03678,0.03614,  60,  22
56,1,0.02950,0.04124,  60,  22
57,1,0.03304,0.03696,  60,  22
58,1,0.03251,0.03689,  60,  22
59,1,0.02984,0.04486,  60,  22
60,1,0.03411,0.03186,  60,  22
61,1,0.03765,0.03195,  60,  22
62,1,0.03154,0.03851,  60,  22
63,1,0.04152,0.03079,  60,  22
64,1,0.05157,0.02702,  60,  22
65,1,0.02777,0.03675,  60,  22
66,1,0.03407,0.03199,  60,  22
67,1,0.03565,0.03129,  60,  22
68,1,0.03981,0.02677,  60,  22
1,2,0.02944,0.04067,  60,  22
2,2,0.02523,0.04615,  60,  22
3,2,0.02868,0.04108,  60,  22
4,2,0.02903,0.04765,  60,  22
5,2,0.03041,0.04311,  60,  22
6,2,0.03487,0.04047,  60,  22
7,2,0.02331,0.05443,  60,  22
8,2,0.02794,0.04986,  60,  22
9,2,0.03311,0.04525,  60,  22
10,2,0.03423,0.04846,  60,  22
11,2,0.02603,0.04801,  60,  22
12,2,0.02859,0.04154,  60,  22
13,2,0.02978,0.05166,  60,  22
14,2,0.02524,0.05187,  60,  22
15,2,0.02828,0.05466,  60,  22
16,2,0.02196,0.05545,  60,  22
17,2,0.02729,0.05005,  60,  22
18,2,0.01765,0.06263,  60,  22
19,2,0.02894,0.04978,  60,  22
20,2,0.02304,0.05047,  60,  22
21,2,0.03139,0.04865,  60,  22
22,2,0.02781,0.05432,  60,  22
23,2,0.03140,0.04308,  60,  22
24,2,0.03809,0.04754,  60,  22
25,2,0.01990,0.06861,  60,  22
26,2,0.02592,0.05908,  60,  22
27,2,0.02274,0.05525,  60,  22
28,2,0.02420,0.05012,  60,  22
29,2,0.03324,0.04519,  60,  22
30,2,0.03153,0.04955,  60,  22
31,2,0.03724,0.03391,  60,  22
32,2,0.03773,0.03805,  60,  22
33,2,0.03921,0.03862,  60,  22
34,2,0.02654,0.05712,  60,  22
35,2,0.02099,0.05222,  60,  22
36,2,0.03386,0.05100,  60,  22
37,2,0.02210,0.05776,  60,  22
38,2,0.02508,0.04883,  60,  22
39,2,0.02633,0.04249,  60,  22
40,2,0.02897,0.03756,  60,  22
41,2,0.03710,0.03768,  60,  22
42,2,0.02853,0.04893,  60,  22
43,2,0.02143,0.05878,  60,  22
44,2,0.03088,0.04566,  60,  22
45,2,0.02072,0.05570,  60,  22
46,2,0.03470,0.03587,  60,  22
47,2,0.03711,0.03662,  60,  22
48,2,0.03075,0.04257,  60,  22
49,2,0.02910,0.04452,  60,  22
50,2,0.02562,0.05541,  60,  22
51,2,0.03129,0.03823,  60,  22
52,2,0.03232,0.04456,  60,  22
53,2,0.02373,0.06240,  60,  22
54,2,0.03718,0.03434,  60,  22
55,2,0.02808,0.04465,  60,  22
56,2,0.02373,0.05132,  60,  22
57,2,0.02835,0.04979,  60,  22
58,2,0.02045,0.05879,  60,  22
59,2,0.03980,0.03806,  60,  22
60,2,0.02166,0.05668,  60,  22
61,2,0.02755,0.05123,  60,  22
62,2,0.02995,0.04553,  60,  22
63,2,0.02062,0.06047,  60,  22
64,2,0.03504,0.04046,  60,  22
65,2,0.03401,0.04657,  60,  22
66,2,0.03143,0.04521,  60,  22
67,2,0.01775,0.05971,  60,  22
68,2,0.03528,0.04411,  60,  22
